id_projet;prj_etat;prj_date;prj_dateupdate;prj_debut;prj_fin;prj_typeref;prj_type;prj_reference;prj_devise;prj_change;prj_deviseagence;prj_changeagence;prj_adr;prj_cp;prj_ville;prj_pays;prj_lotstab;prj_commentaires;prj_turnover_excludingtax;prj_margin_excludingtax;prj_profitability;id_profil_x;id_ao;id_crmcontact;id_crmsociete;id_societe_x;id_pole_x;id_profilcdp;csoc_societe;csoc_intervention;csoc_type;csoc_metiers;csoc_web;csoc_tel;csoc_ville;csoc_pays;csoc_date;id_profil_y;id_societe_y;id_pole_y;id_action_previous;id_action_next;id_provenance;csoc_cp;id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;bdc_typreglement;bdc_condreglement;bdc_typepayment;id_profil;profil_trigramme;id_achat;achat_datecrea;achat_dateupdate;achat_date;achat_etat;achat_montantht;achat_quantité;achat_titre;achat_ref;achat_type;achat_commentaire
879;1;2020-12-15T10:33:20+0100;2023-09-15T09:56:23+0200;2022-01-01;2023-12-31;6;2;SE20091104;0.0;1.0;0.0;1.0;CS 80067;60304;SENLIS Cedex;France;;;95488.95;72268.83;311.23366287512727;255;1104.0;1131;588;1;;255;CENTRE TECHNIQUE DES INDUSTRIES (CETIM);Industrie;1;CREDIT AGRICOLE;;03 44 67 30 00;SENLIS Cedex;France;2020-09-07T14:36:25+0200;255;1;;;;11;60304;3121.0;2023-01-09;9943345 0 Y;BM1000000003121;1.0;32276.95;32276.95;0.0;1.0;52.0;schedule;52.0;0.0;255;Bd';1350.0;2023-01-09T15:54:11+0100;2023-01-09T15:54:11+0100;2022-12-12;1.0;7820.12;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121350;0.0;
880;1;2020-12-15T15:51:02+0100;2022-09-27T10:03:16+0200;2021-01-01;2022-12-31;6;2;SE20081070;0.0;1.0;0.0;1.0;ZI n°4 rue du Galibot;F-59880;SAINT SAULVE;France;;RESILIATION MAINTENANCE 31/12/2022;30100.64;20882.64;226.54198307658928;60;1098.0;1123;582;1;;60;SAARSTAHL ASCOVAL SAINT SAULVE;;1;"Bruno Le Maire et Agnès Pannier-Runacher, ministre de l'Economie et ministre déléguée chargée de l'Industrie, ""ont autorisé le groupe Liberty à se porter acquéreur des sites industriels France Rail Industry à Hayange (Moselle) et Ascoval à Saint-Saulve (Nord)"", indique un communiqué de Bercy vendredi.

""Dans le cadre de cette reprise, le groupe Liberty s'est engagé à apporter 65 millions d'euros de financements nouveaux"", détaille Bercy.

Cette reprise, qui permet de sauvegarder près de 700 emplois, dont 430 à Hayange et 270 à Saint-Saulve, ""jette les bases d'une filière industrielle solide"", a commenté M. Maire.";;03 27 23 17 17;SAINT SAULVE;France;2020-09-07T13:57:27+0200;60;1;;;;11;F-59880;2529.0;2022-02-28;SE20081070 Maintenance 2022;BM1000000002529;1.0;11664.64;11664.64;0.0;1.0;60.0;schedule;2.0;0.0;60;ACA;1162.0;2022-02-16T15:22:11+0100;2022-02-28T09:18:02+0100;2022-01-01;1.0;4609.0;1.0;Maintenance SAP BO 2022;ACH22011162;0.0;
881;1;2020-12-15T17:07:29+0100;2023-09-15T10:41:33+0200;2020-09-15;2023-09-14;6;2;SE20101174;0.0;1.0;0.0;1.0;;;;France;;;25334.60199;10465.30199;70.3819412480749;255;1174.0;947;511;1;;255;MONDIAL RELAY;;1;CAISSE d' Epargne Languedoc Roussillon;;0969322332;HEM;France;2020-06-18T11:51:07+0200;255;1;;;;11;59510;3448.0;2023-04-05;SE20101174 MA;BM1000000003448;1.0;2530.0;2530.0;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1532.0;2023-04-05T16:21:38+0200;2023-04-05T16:21:38+0200;2023-03-31;1.0;1787.5;1.0;Maintenance associée à l'acquisition des licences du 01/04/23 au 31/O3/2024;ACH23031532;0.0;
882;1;2020-12-15T19:32:26+0100;2023-09-15T11:21:17+0200;2022-01-01;2023-12-31;6;2;SE20091146;0.0;1.0;0.0;1.0;Route de Meaux BP 50072;60304;Senlis;France;;;71700.0;38470.1;115.769532860466;255;1146.0;1212;624;1;;255;SANEF;;1;credit agricole;;01 41 90 59 00;Senlis;France;2020-09-10T11:46:17+0200;255;1;;;;11;60304;3171.0;2023-01-12;4500727573;BM1000000003171;1.0;23900.0;23900.0;0.0;0.0;52.0;schedule;4.0;0.0;255;Bd';1384.0;2023-01-12T14:51:21+0100;2023-01-12T14:51:21+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121384;0.0;
896;1;2020-12-22T11:08:05+0100;2023-01-17T16:16:44+0100;2022-01-01;2023-12-31;6;2;SE20091095;0.0;1.0;0.0;1.0;1-3 avenue de la Paix;2067;GENEVE;Suisse;;;31269.42;15495.929999999998;98.2403386948608;60;1095.0;1117;579;1;;60;AKFED (Aga Khan Fund For Economic Development SA;Services;1;CREDIT AGRICOLE;;;GENEVE;Suisse;2020-09-07T13:35:37+0200;60;1;;;;11;2067;3190.0;2023-01-17;SE20091095 MA03;BM1000000003190;1.0;10569.42;10569.42;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1397.0;2023-01-17T16:16:44+0100;2023-01-17T16:16:44+0100;2022-12-12;1.0;5312.23;1.0;Maintenance SAP BusinessObjects 2023 - Unitaire;ACH22121397;0.0;
903;1;2020-12-23T16:37:43+0100;2023-09-15T10:02:56+0200;2022-01-01;2023-12-31;6;2;SE20121245;0.0;1.0;0.0;1.0;5 rue Henri-Martin, CS 30135;51204;Epernay;France;;;19208.79;8244.390000000001;75.19234978658204;368;1269.0;921;502;1;;368;CIVC;Agroalimentaire;1;"CREDIT AGRICOLE
R&D en œnologie, beaucoup d'info économiques BO depuis 2007, régul de plusieurs milliers d'euros. Power BI, Formation?";;03 26 51 19 30;Epernay;France;2020-05-12T16:26:23+0200;368;1;;;;11;51204;3156.0;2023-01-10;SIAD056;BM1000000003156;1.0;6492.79;6492.79;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1378.0;2023-01-10T17:34:30+0100;2023-01-10T17:34:30+0100;2023-01-10;1.0;0.0;1.0;Maintenance SAP DS Année 2023;ACH23011378;0.0;
904;1;2020-12-25T15:15:34+0100;2023-02-28T09:33:56+0100;2021-01-01;2023-12-31;6;2;SE20091117;0.0;1.0;0.0;1.0;152, avenue Alfred Motte, BP 565;59060;ROUBAIX CEDEC;France;;;166921.3;14930.72;9.823450900707137;60;1117.0;1185;600;1;;60;JULES (HAPPYCHIC SERVICES);;1;credit agricole;;;ROUBAIX CEDEC;France;2020-09-07T15:49:16+0200;60;1;;;;11;59060;3359.0;2023-02-28;SE20091117 MA03;BM1000000003359;1.0;56421.3;56421.3;0.0;1.0;1458.0;schedule;52.0;0.0;60;ACA;1501.0;2023-02-28T09:33:56+0100;2023-02-28T09:33:56+0100;2022-12-12;1.0;51187.7;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121501;0.0;
905;1;2020-12-25T17:42:51+0100;2023-01-09T14:27:21+0100;2022-01-01;2023-12-31;6;2;SE20030945;0.0;1.0;0.0;1.0;Z.A.C Ravennes les Francs - Av. Gabriel Lippmann - BP.30049;59910;BONDUES Cedex;France;;;63376.01;24875.550000000003;64.61104620568172;255;945.0;901;490;1;;255;RUBIX FRANCE  (ex OREXAD BRAMMER);Grande distribution;1;;;;BONDUES Cedex;France;2020-03-12T11:09:26+0100;255;1;;;;11;59910;3104.0;2023-01-09;DSI22ORB-0245;BM1000000003104;1.0;21421.81;21421.81;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1343.0;2023-01-09T14:27:21+0100;2023-01-09T14:27:21+0100;2022-12-12;1.0;12966.26;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121343;0.0;
907;1;2020-12-28T16:24:46+0100;2023-07-03T10:12:50+0200;2020-07-01;2024-06-30;6;2;SE20071038;0.0;1.0;0.0;1.0;25 Allee Vauban;59562;LA MADELEINE;France;;;110583.0;15967.429999999991;16.876112462251182;60;1038.0;1063;512;1;;60;NEXITY;Immobilier;1;CREDIT AGRICOLE;www.nexity.fr;01 85 55 10 00;LA MADELEINE;France;2020-06-18T11:52:01+0200;60;1;;;;11;59562;3655.0;2023-09-06;NE-20231492;BM1000000003655;1.0;28083.0;28083.0;0.0;1.0;161.0;schedule;1.0;0.0;60;ACA;1571.0;2023-07-03T10:12:50+0200;2023-07-03T10:12:50+0200;2023-07-03;1.0;23929.57;1.0;Maintenance SAP BPC 01/07/23 au 30/06/24 - Unitaire;ACH23071571;0.0;
908;1;2020-12-28T16:28:57+0100;2023-09-15T10:42:45+0200;2022-01-01;2023-12-31;6;2;SE20071039;0.0;1.0;0.0;1.0;25 Allee Vauban;59562;LA MADELEINE;France;;;344386.59;100117.2;40.98638802020999;60;1039.0;1161;512;1;;60;NEXITY;Immobilier;1;CREDIT AGRICOLE;www.nexity.fr;01 85 55 10 00;LA MADELEINE;France;2020-06-18T11:52:01+0200;60;1;;;;11;59562;3165.0;2023-01-11;NE-20230048;BM1000000003165;1.0;116406.59;116406.59;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1381.0;2023-01-11T18:16:41+0100;2023-01-11T18:16:41+0100;2022-12-12;1.0;82265.55;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121381;0.0;
909;1;2020-12-30T17:23:42+0100;2023-09-15T18:18:23+0200;2022-01-01;2023-12-31;6;2;SE20091161;0.0;1.0;0.0;1.0;;;;France;;;22701.7959;5664.1659;33.245034080444285;255;1161.0;1198;629;1;;255;Mobilize FS ex-DIAC (Infidis);;1;;;;NOISY LE GRAND;France;2020-09-29T09:53:55+0200;255;1;;;;-1;93160;3193.0;2023-01-17;F25-01-142/C/1;BM1000000003193;1.0;6936.0;6936.0;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1400.0;2023-01-17T16:35:42+0100;2023-01-17T16:35:42+0100;2023-01-01;1.0;5732.86;1.0;Maintenance SAP Sybase ASE 2023;ACH23011400;0.0;
911;1;2021-01-02T16:49:10+0100;2023-09-15T10:37:40+0200;2021-01-01;2023-12-31;6;2;SE21011272;0.0;1.0;0.0;1.0;Comptabilité Fournisseurs, ZI BP 7, 50 route d'Auxerre;89470;Monéteau;France;;;12183.6;1788.6000000000004;17.20634920634921;368;1272.0;862;418;1;;368;HMY GROUP;Services;1;BPI (à la place de Crédit agricole du Languedoc);;+33 3 86 53 49 00;Monéteau;France;2019-10-23T17:39:39+0200;368;1;;;;-1;89470;3116.0;2023-01-09;SE21011272;BM1000000003116;1.0;4183.6;4183.6;0.0;0.0;52.0;schedule;61.0;0.0;368;ATA;1347.0;2023-01-09T15:33:37+0100;2023-01-09T15:33:37+0100;2022-12-12;1.0;3600.0;1.0;Maintenance Need4Viz 2023;ACH22121347;0.0;
912;1;2021-01-04T14:04:39+0100;2023-09-15T10:44:25+0200;2022-01-01;2023-12-31;6;2;SE20091128;0.0;1.0;0.0;1.0;2 Rue de TICLENI;59650;VILLENEUVE D'ASCQ;France;;;126890.4;26373.64;26.23805224123818;368;1128.0;1163;611;1;;368;GROUPE NOCIBE SAS;Grande distribution;1;;;;VILLENEUVE D'ASCQ;France;2020-09-07T16:54:49+0200;368;1;;;;11;59650;3151.0;2023-01-10;SE20091128;BM1000000003151;1.0;42890.4;42890.4;0.0;1.0;52.0;schedule;52.0;0.0;368;ATA;1373.0;2023-01-10T16:43:52+0100;2023-01-27T16:02:01+0100;2022-12-12;1.0;33975.68;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121373;0.0;
924;1;2021-01-11T16:24:02+0100;2023-01-09T11:17:27+0100;2022-01-01;2023-12-31;6;2;SE20111195;0.0;1.0;0.0;1.0;10 rue Saint-Etienne;45000;Orléans;France;;;5894.35991;1400.2399100000002;31.157154459605003;71;1195.0;1221;465;1;;71;GIP ALFA Centre;Formation;1;;;0238771718;Orléans;France;2020-01-16T17:04:26+0100;71;1;;;;-1;45000;3091.0;2023-01-09;SE20111195 MA03;BM1000000003091;1.0;1992.36;1992.36;0.0;1.0;52.0;schedule;1.0;0.0;71;GLE;1299.0;2022-12-09T08:32:55+0100;2022-12-09T08:32:55+0100;2023-01-01;1.0;1498.04;1.0;Maintenance SAP BO 2023 - Unitaire;ACH23011299;0.0;
927;1;2021-01-12T15:54:44+0100;2023-09-04T15:54:42+0200;2021-01-12;2024-01-12;6;2;SE20081066;0.0;1.0;0.0;1.0;28 Boulevard Paturle;59360;Le Cateau;France;;;15634.01;4083.06;35.34826139841311;60;1066.0;1086;172;1;;60;CH LE CATEAU CAMBRESIS;Servies hospitaliers;1;;;;Le Cateau;France;2017-05-29T09:37:44+0200;60;1;;;;11;59360;3756.0;2023-09-04;PJCDE2304935;BM1000000003756;1.0;4004.45;4004.45;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1590.0;2023-09-04T15:54:42+0200;2023-09-04T15:54:42+0200;2023-08-31;1.0;2921.39;1.0;Maintenance SAP BO du 07/07/23 au 6/07/2024;ACH23081590;0.0;
929;1;2021-01-12T19:31:52+0100;2023-02-04T18:05:59+0100;2022-01-12;2023-12-31;6;2;SE20091097;0.0;1.0;0.0;1.0;62, Boulevard Shoelcher;01 BP 3963;ABIDJAN;Cote_d_Ivoire;;;4785.58;2397.22;100.37096585104422;60;1097.0;1122;581;1;;60;IPS WEST AFRICA;;1;;;;ABIDJAN;Cote_d_Ivoire;2020-09-07T13:52:23+0200;60;1;;;;11;01 BP 3963;3262.0;2023-02-04;SE20091097 MA03;BM1000000003262;1.0;1617.58;1617.58;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1448.0;2023-02-04T18:05:59+0100;2023-02-04T18:05:59+0100;2022-12-12;1.0;804.36;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121448;0.0;
930;1;2021-01-13T16:58:47+0100;2023-09-15T10:40:29+0200;2022-01-01;2023-01-31;6;2;SE20091087;0.0;1.0;0.0;1.0;11, rue Royale;75008;Paris;France;;;13293.28;4253.9000000000015;47.05964347112304;368;1087.0;1106;570;1;;368;LALIQUE;Autres;1;;www.lalique.com/fr/;01 55 90 59 63;Paris;France;2020-09-03T14:43:08+0200;368;1;;;;11;75008;3136.0;2023-01-09;22604269;BM1000000003136;1.0;4493.28;4493.28;0.0;1.0;52.0;schedule;52.0;0.0;368;ATA;1361.0;2023-01-09T17:32:19+0100;2023-01-27T15:56:55+0100;2022-12-12;1.0;3055.38;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121361;0.0;
931;1;2021-01-14T17:41:30+0100;2023-09-15T09:56:09+0200;2021-01-14;2021-01-14;12;4;SE20091109;0.0;1.0;0.0;1.0;;;;;;;13957.94;6991.900000000001;100.37122956514747;368;1285.0;1138;592;1;;368;COFRAC - CERMIX;Services;1;CAISSE D'epargne;;03 21 32 37 37;DESVRES;France;2020-09-07T15:08:45+0200;368;1;;;;11;62240;3231.0;2023-01-27;3P00860;BM1000000003231;1.0;4717.94;4717.94;0.0;1.0;52.0;schedule;4.0;0.0;368;ATA;1423.0;2023-01-27T11:49:17+0100;2023-01-27T11:49:17+0100;2022-12-12;1.0;2346.04;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121423;0.0;
933;1;2021-01-20T15:17:32+0100;2022-03-03T17:57:27+0100;2021-01-20;2021-01-20;6;2;SE21011292;0.0;1.0;0.0;1.0;115 rue Réaumur;75002;Paris 02;France;;;4180.0;522.7600000000002;14.293839069899713;88;1292.0;1064;426;1;;88;MARIONNAUD LAFAYETTE;Grande distribution;1;Caisse d'Epargne Languedoc;;;Paris 02;France;2019-10-23T17:39:39+0200;78;1;;;;-1;75002;2492.0;2022-02-03;résiliation;BM1000000002492;0.0;0.0;0.0;0.0;0.0;52.0;schedule;41.0;0.0;88;TMU;1150.0;2022-02-03T18:04:26+0100;2022-03-03T17:57:27+0100;2022-01-01;1.0;1828.62;1.0;Maintenance 360 Suite Année 2022;ACH22011150;0.0;
981;1;2021-03-08T19:14:21+0100;2023-01-10T14:27:28+0100;2021-03-08;2021-03-08;12;4;SE20071026 Maintenance SAP BusinessObjects;0.0;1.0;0.0;1.0;;;;;;;5981.98;3011.98;101.413468013468;71;1344.0;1021;540;1;;71;SIEP du Santerre;Infrastructure;1;Service public de l'eau potable;www.siep-du-santerre.fr;03 22 88 45 27;Rosières-en-Santerre;France;2020-07-08T15:38:47+0200;71;1;;;;-1;80170;3182.0;2023-01-13;20007817800015;BM1000000003182;1.0;2021.98;2021.98;0.0;1.0;52.0;schedule;1.0;0.0;71;GLE;1368.0;2023-01-10T14:27:09+0100;2023-01-10T14:27:28+0100;2022-12-31;1.0;990.0;1.0;Maintenance SAP BO 2023;ACH22121368;0.0;
997;1;2021-04-02T15:39:51+0200;2023-02-16T12:01:56+0100;2021-01-01;2023-12-31;6;2;SE20091123-Maintenance PCOE;0.0;1.0;0.0;1.0;;;;France;;;28010.07;10472.22;59.71210838272651;60;1123.0;1153;606;1;;60;LABORATOIRES PERRIGO FRANCE (Ex Labo OMEGA PHARMA FCE);Pharmacie;1;;;;CHATILLON;France;2020-09-07T16:18:59+0200;60;1;;;;11;92320;3306.0;2023-02-16;4500316321;BM1000000003306;0.0;9336.69;9336.69;0.0;1.0;52.0;schedule;52.0;0.0;60;ACA;1470.0;2023-02-16T12:01:56+0100;2023-02-16T12:01:56+0100;2023-02-16;1.0;5845.95;1.0;Maintenance SAP BO 2023;ACH23021470;0.0;
1004;1;2021-04-16T14:08:43+0200;2023-09-15T11:44:05+0200;2021-04-16;2021-04-16;12;4;SE21031357PC01-2;0.0;1.0;0.0;1.0;;;;;;;16887.9;7691.9000000000015;83.64397564158331;255;1372.0;1338;691;1;;255;WEBHELP France;;1;CREDIT AGRICOLE;;;Paris;France;2021-03-22T07:39:26+0100;255;1;;;;-1;75017;3381.0;2023-03-04;WHPO-FR03HQ-23030031;BM1000000003381;1.0;8087.9;8087.9;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1512.0;2023-03-04T10:49:39+0100;2023-03-04T10:49:39+0100;2022-03-28;1.0;4356.0;1.0;Maintenance SAP PowerDesigner ent. Architect 2023 + extension;ACH22031512;0.0;
1015;1;2021-04-27T16:17:17+0200;2023-03-03T15:54:01+0100;2022-01-01;2022-12-31;6;2;SE20091111-Maintenance PCOE;0.0;1.0;0.0;1.0;57 Rue Gaston Tessier, CS 50061;75166;PARIS CEDEX 19;France;;;23263.24;9994.48;75.32339118350171;255;1111.0;1140;594;1;;255;DARGAUD (Pluriad);Média;1;CAISSE D'EPARGNE;;;PARIS CEDEX 19;France;2020-09-07T15:16:07+0200;255;1;;;;11;75166;3376.0;2023-03-03;SE20091111 MA03;BM1000000003376;1.0;7863.24;7863.24;0.0;1.0;1458.0;schedule;61.0;0.0;255;Bd';1508.0;2023-03-03T15:54:01+0100;2023-03-03T15:54:01+0100;2022-12-12;1.0;4468.68;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121508;0.0;
1076;1;2021-07-27T12:13:55+0200;2023-09-15T11:26:24+0200;2021-07-27;2023-12-31;6;2;SE21071463-Maintenance SAP BO;0.0;1.0;0.0;1.0;28 AVENUE DE MAURIN;34000;MONTPELLIER;France;;;2153.25;0.0;0.0;17;1463.0;1432;716;1;;17;SEEGROUP;;1;;;0628526250;MONTPELLIER;France;2021-07-22T14:03:32+0200;17;1;;;;-1;34000;3393.0;2023-03-09;se21071463;BM1000000003393;1.0;891.0;891.0;0.0;0.0;52.0;schedule;1.0;0.0;17;ARE;1516.0;2023-03-09T10:19:55+0100;2023-03-09T10:19:55+0100;2023-01-01;1.0;891.0;1.0;Maintenance SAP 2023;ACH23011516;0.0;
1078;1;2021-07-29T17:55:26+0200;2023-09-15T10:40:47+0200;2021-07-29;2023-12-31;6;2;SE21071456 - Maintenance SAP BO;0.0;1.0;0.0;1.0;Rue de l’YSER;59480;LA BASSEE;France;;;33749.49;22542.29;201.1411414090941;255;1462.0;1433;717;1;;255;LOCA SERVICES (Bouve sas);;2;;;;LA BASSEE;France;2021-07-22T14:46:18+0200;255;1;;;;11;59480;3181.0;2023-01-13;SE21071456 MA03;BM1000000003181;1.0;14137.49;14137.49;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1392.0;2023-01-13T17:55:34+0100;2023-01-13T17:55:34+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BusinessObjects 2023 - Unitaire;ACH22121392;0.0;
1157;1;2021-11-26T19:48:13+0100;2021-11-26T19:48:13+0100;2021-11-26;2021-11-26;12;4;SE21111584-Maintenance BO;0.0;1.0;0.0;1.0;;;;;;;0.0;0.0;0.0;60;1584.0;885;476;1;;60;VILLE DE PARIS;;2;;;;;France;2020-02-04T10:44:01+0100;17;1;;;;-1;;;;;;;;;;;;;;;60;ACA;;;;;;;;;;;
1161;1;2021-11-29T17:31:45+0100;2022-12-23T09:04:46+0100;2021-11-29;2021-11-29;12;4;SE21091506-Maintenance SAP BO;0.0;1.0;0.0;1.0;;;;;;;16326.94;6106.110000000001;59.741821358930736;71;1586.0;1457;723;1;;71;Manutan Collectivités;;1;Caisse d'Epargne;https://www.manutan-collectivites.fr/;;Chauray;France;2021-09-22T15:47:08+0200;71;1;;;;-1;79180;3068.0;2023-01-04;SE21091506;BM1000000003068;1.0;8575.46;8575.46;0.0;0.0;52.0;schedule;1.0;0.0;71;GLE;1323.0;2022-12-23T09:04:46+0100;2022-12-23T09:04:46+0100;2022-12-01;1.0;5314.83;1.0;Maintenance SAP BO 01/12/2022 au 31/12/2023;ACH22121323;0.0;
1177;1;2021-12-13T15:05:19+0100;2023-09-15T10:38:20+0200;2021-12-13;2021-12-13;12;4;SE21111572-Maintenance PCOE;0.0;1.0;0.0;1.0;;;;;;;2000.99;1010.99;102.12020202020202;368;1608.0;1214;637;1;;368;HÔPITAL PRIVÉ GÉRIATRIQUE LES MAGNOLIAS (HPGM);Servies hospitaliers;1;CREDIT AGRICOLE DU LANGUEDOC;;;Ballainvilliers;France;2020-10-22T10:34:47+0200;368;1;;;;-1;91160;3245.0;2023-01-27;116236;BM1000000003245;1.0;1010.99;1010.99;0.0;1.0;52.0;schedule;2.0;0.0;368;ATA;1437.0;2023-01-27T17:51:33+0100;2023-01-27T17:51:33+0100;2022-12-12;1.0;495.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121437;0.0;
1193;1;2021-12-22T09:24:49+0100;2023-02-27T13:32:43+0100;2021-12-22;2021-12-22;12;4;SE21091498-Maintenance PCOE;0.0;1.0;0.0;1.0;;;;;;;80827.79;4987.529999999999;6.576361948126231;12;1498.0;17;11;1;;12;BOIRON;Pharmacie;1;"BPI
Factures sur site CEGEDIM";;;MESSIMY;France;2016-01-10T10:16:35+0100;12;1;;;;-1;69510;3391.0;2023-03-09;B012022CF09766;BM1000000003391;1.0;40837.79;40837.79;0.0;0.0;52.0;schedule;4.0;0.0;12;TCH;1491.0;2023-02-27T13:32:43+0100;2023-02-27T13:32:43+0100;2022-12-02;1.0;38213.62;1.0;Maintenance 2023;ACH22121491;0.0;
1194;1;2021-12-22T10:03:13+0100;2023-01-04T14:52:13+0100;2023-12-01;2023-12-01;12;4;SE21121631-Maintenance 360;0.0;1.0;0.0;1.0;;;;;;;5386.2;514.3199999999997;10.556910268725824;12;1631.0;17;11;1;;12;BOIRON;Pharmacie;1;"BPI
Factures sur site CEGEDIM";;;MESSIMY;France;2016-01-10T10:16:35+0100;12;1;;;;-1;69510;3070.0;2023-01-04;B012022CF09766;BM1000000003070;1.0;2758.28;2758.28;0.0;0.0;52.0;schedule;4.0;0.0;12;TCH;1332.0;2023-01-04T14:52:13+0100;2023-01-04T14:52:13+0100;2023-01-01;1.0;2506.75;1.0;Maintenance 360Cast et View 2023;ACH23011332;0.0;
1195;1;2021-12-22T18:49:23+0100;2023-09-15T10:48:35+0200;2022-01-01;2022-01-01;12;4;SE21071447-Maintenance SAP BusinessObjects;0.0;1.0;0.0;1.0;;;;;;;79583.46;26741.210000000006;50.60573688667687;368;1447.0;1423;713;1;;368;Region Grand Est;;0;"CREDIT AGRICOLE
Attention 50% de la marge est à reverser à B&D pour la maintenance.";https://www.grandest.fr/fonctionnement-de-la-region/maisons-de-region/;03 88 15 68 67;Strasbourg;France;2021-07-16T07:51:01+0200;368;1;;;;1;67070;3290.0;2023-02-03;2023-00001097;BM1000000003290;1.0;40360.46;40360.46;0.0;1.0;52.0;schedule;91.0;0.0;368;ATA;1462.0;2023-02-11T15:53:35+0100;2023-02-11T15:53:35+0100;2023-02-11;1.0;26583.32;1.0;Maintenance SAP 2023;ACH23021462;0.0;
1197;1;2021-12-23T19:09:34+0100;2023-09-15T09:50:11+0200;2021-12-23;2021-12-23;12;4;SE21121635 - PCOE SAP BI + PowerDesigner;0.0;1.0;0.0;1.0;;;;;;;15377.51;4900.18;46.76935822389865;12;1635.0;5;4;1;;12;ALPTIS ASSURANCES;Assurance;1;cAISSE D'epargne;;04 72 36 16 16;LYON Cedex 03;France;2016-01-10T10:16:35+0100;12;1;;;;-1;69445;3084.0;2023-01-06;23-000079;BM1000000003084;1.0;13457.37;13457.37;0.0;0.0;12.0;schedule;1.0;0.0;12;TCH;1333.0;2023-01-06T17:17:18+0100;2023-01-06T17:17:18+0100;2022-12-31;1.0;9267.33;1.0;Maintenance SAP BI 2023 (parc original);ACH22121333;0.0;
1204;1;2022-01-04T17:18:57+0100;2023-09-15T11:32:14+0200;2022-01-01;2023-12-31;6;2;SE21121607 PC02 Maintenance 360 EYES & BIND;0.0;1.0;0.0;1.0;155 BIS AVENUE PIERRE BROSSOLETTE;92541;MONTROUGE;France;;;21582.34;1660.4000000000017;8.334529669299283;17;1640.0;1395;445;1;;17;TDF;;1;BPI;;01 55 95 10 00;MONTROUGE;France;2019-10-23T17:39:39+0200;17;1;;;;-1;92541;2951.0;2022-11-09;815489;BM1000000002951;1.0;10908.0;10908.0;0.0;0.0;17.0;schedule;2.0;0.0;17;ARE;1412.0;2023-01-20T14:29:11+0100;2023-01-23T12:09:05+0100;2023-01-01;1.0;4315.03;1.0;Maintenance 360 eyes 2023;ACH23011412;0.0;
1232;1;2022-02-09T14:15:51+0100;2023-03-03T16:20:13+0100;2022-01-01;2023-12-31;6;2;SE22021672-Maintenance SAP BO via Artemys;0.0;1.0;0.0;1.0;8 avenue Paul Delorme;76120;Le Grand-Quevilly;France;;;15159.0;1024.4799999999996;7.248070680857925;71;1672.0;1583;762;1;;71;Eurapharma (Artemis);;2;;;;Le Grand-Quevilly;France;2022-02-02T15:36:38+0100;71;1;;;;-1;76120;3380.0;2023-03-03;SE22021672 MA02;BM1000000003380;1.0;7659.0;7659.0;0.0;1.0;1458.0;schedule;2.0;0.0;71;GLE;1511.0;2023-03-03T16:20:13+0100;2023-03-03T16:20:13+0100;2022-12-12;1.0;7121.96;1.0;Maintenance SAP BO 2023 - Utilitaire;ACH22121511;0.0;
1237;1;2022-02-28T10:33:18+0100;2023-09-15T10:42:30+0200;2022-02-28;2022-02-28;12;4;SE21081483-Maintenance PCOE (BFC);0.0;1.0;0.0;1.0;;;;;;;120262.0;7337.779999999999;6.497968283509064;60;1483.0;1063;512;1;;60;NEXITY;Immobilier;1;CREDIT AGRICOLE;www.nexity.fr;01 85 55 10 00;LA MADELEINE;France;2020-06-18T11:52:01+0200;60;1;;;;11;59562;3347.0;2023-02-24;NE-20230408;BM1000000003347;1.0;60762.0;60762.0;0.0;1.0;1458.0;schedule;1.0;0.0;60;ACA;1487.0;2023-02-24T16:44:35+0100;2023-02-24T16:53:43+0100;2023-01-01;1.0;56462.11;1.0;Maintenance SAP BFC ANNEE 2023;ACH23021487;0.0;
