,id_projet,prj_etat,prj_date,prj_dateupdate,prj_debut,prj_fin,prj_typeref,prj_type,prj_reference,prj_devise,prj_change,prj_deviseagence,prj_changeagence,prj_adr,prj_cp,prj_ville,prj_pays,prj_lotstab,prj_commentaires,prj_turnover_excludingtax,prj_margin_excludingtax,prj_profitability,id_profil,id_ao,id_crmcontact,id_crmsociete,id_societe,id_pole,id_profilcdp
89,1601,1,2023-05-17T12:13:14+0200,2023-05-17T12:13:34+0200,2023-09-01,2023-11-30,2,2,SE22121999-Migration BO 4.3,0.0,1.0,0.0,1.0,"12, rue de l'Ecole de Médecine",75270,PARIS,France,,,8955.0,8955.0,0.0,255,1999,1454,450,1,,255
90,1600,1,2023-05-17T11:09:32+0200,2023-09-26T09:09:16+0200,2023-05-10,2023-12-31,2,2,SE23052180-expertise Datagalaxy,0.0,1.0,0.0,1.0,,,,France,,,33923.0,33718.0,16447.80487804878,64,2180,1414,628,1,,64
91,1599,1,2023-05-17T11:06:04+0200,2023-09-07T17:12:37+0200,2023-02-01,2023-09-30,2,2,SE23052187-Accompagnement statistique et valorisation des données,0.0,1.0,0.0,1.0,20 Avenue de la Gare,38290,La Verpillière,France,,,18000.0,14501.4036909095,414.49205366249595,12,2187,2171,153,1,,12
92,1598,1,2023-05-12T17:31:16+0200,2023-09-19T17:04:35+0200,2023-05-01,2023-12-31,2,2,SE23032126 - projet lac des données (Datalake),0.0,1.0,0.0,1.0,"Bâtiment Colbert- Télédoc 341, 139 rue de Bercy",75572,Paris Cedex 12,France,,portage indépendant + Jems,1507495.16,59543.27000000002,4.1122409115402325,64,2126,1258,654,1,,64
93,1597,1,2023-05-12T07:14:30+0200,2023-07-05T10:34:45+0200,2023-01-01,2023-12-31,2,2,SE23052182-Projet Ecosystème RH,0.0,1.0,0.0,1.0,111 rue Elisee Reclus CS 20617,69153,DECINES,France,,,75745.9,61194.091753424495,420.52568805547173,17,2182,1430,576,1,,17
94,1596,1,2023-05-11T10:39:32+0200,2023-09-08T11:39:58+0200,2023-05-11,2023-09-30,2,2,SE22091860-Formation Webi 1 et 2 / 2 jours,0.0,1.0,0.0,1.0,ZAC Saint-Antoine – 200 avenue des tamaris,34130,Saint Aunès,France,,,2500.0,2490.0,24900.0,368,2181,1810,367,1,,368
95,1595,1,2023-05-02T16:13:15+0200,2023-05-02T16:13:39+0200,2023-04-01,2024-03-30,2,2,SE23032109-TMA BO,0.0,1.0,0.0,1.0,4 rue des Tropiques,38130,ECHIROLLES,France,,,8145.0,6438.053589041,377.1678798881542,1291,2109,51,30,1,,1291
96,1594,1,2023-05-02T15:09:26+0200,2023-05-02T15:10:01+0200,2023-04-01,2023-04-30,2,2,SE23042153-Expertise BO - CNOM,0.0,1.0,0.0,1.0,ILENA PARK 117 Allée des Parcs - Immeuble B1,69791,SAINT-PRIEST Cedex,France,,,395.0,163.27625570775,70.46159909354218,12,2153,126,90,1,,12
97,1593,1,2023-05-02T14:24:30+0200,2023-06-22T12:03:26+0200,2023-05-02,2023-06-30,2,2,SE23042151-Formation BO 4.3,0.0,1.0,0.0,1.0,2 Rue d'Hem,59780,WILLEMS,France,,,2800.0,2787.5,22300.0,255,2151,2008,619,1,,255
98,1592,1,2023-04-28T18:15:57+0200,2023-05-15T10:00:04+0200,2023-04-28,2023-12-29,2,2,SE23042174-Montée en compétences SAP BI,0.0,1.0,0.0,1.0,ZAC de la Goulgatière,35220,CHATEAUBOURG,France,,,8450.0,5377.4964602738,175.0200248997274,71,2174,923,316,1,,71
99,1591,1,2023-04-28T16:27:35+0200,2023-06-09T17:16:10+0200,2023-04-10,2023-06-30,2,2,SE23042136-Audit SAP BI,0.0,1.0,0.0,1.0,,,,France,,,4800.0,1608.6107178082002,50.40471642818296,78,2136,1998,917,1,,78
100,1590,1,2023-04-27T15:38:26+0200,2023-06-14T16:30:59+0200,2023-05-01,2023-06-30,2,2,SE23042133-Formation Power BI,0.0,1.0,0.0,1.0,"Comptabilité Fournisseurs, ZI BP 7, 50 route d'Auxerre",89470,Monéteau,France,,Test BBO,6250.0,5158.4982,472.605560522209,17,2133,1366,418,1,,17
101,1589,1,2023-04-27T15:21:48+0200,2023-08-29T09:43:17+0200,2023-04-24,2023-09-30,2,2,SE23042146-Refonte du SID,0.0,1.0,0.0,1.0,"Comptabilité Fournisseurs, TSA 92066",25402,AUDINCOURT Cedex,France,,,42029.82,33718.6333422826,405.7017936298298,12,2146,1449,408,1,,12
102,1588,1,2023-04-27T12:20:21+0200,2023-04-27T12:21:02+0200,2023-04-01,2023-12-31,9,2,SE23042172-SeeMyHome,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,16,2172,2034,554,1,,16
103,1587,1,2023-04-26T13:58:47+0200,2023-07-06T10:17:55+0200,2023-04-03,2025-04-02,7,1,SE23032100-Accompagnement suite déploiement BO,0.0,1.0,0.0,1.0,,,,France,,,14650.0,14600.0,29200.0,255,2100,1720,821,1,,255
104,1586,1,2023-04-25T17:48:45+0200,2023-06-01T11:51:31+0200,2023-05-30,2023-06-30,8,1,SE23032079-Formation SAC,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,2400.00000012,1746.8613107792316,267.45641305407725,17,2079,1960,373,1,,17
105,1585,1,2023-04-25T13:20:47+0200,2023-08-23T09:54:09+0200,2023-05-01,2023-09-30,2,2,SE23042166-Accompagnement projet BI,0.0,1.0,0.0,1.0,Route de Paris - CS 50205,55105,VERDUN Cedex,France,,,39000.0,38750.0,15500.0,78,2166,2024,935,1,,78
106,1584,1,2023-04-25T09:54:01+0200,2023-09-08T12:13:09+0200,2023-04-01,2023-12-31,2,2,SE23042165-SID CEJ 2023,0.0,1.0,0.0,1.0,,,,France,,,12948.0,12948.0,0.0,17,2165,1237,645,1,,17
107,1583,1,2023-04-25T08:34:56+0200,2023-09-08T12:23:38+0200,2023-04-01,2023-09-30,2,2,SE23042164-SID PIC 2023,0.0,1.0,0.0,1.0,,,,France,,,182809.44,182209.44,30368.24,17,2164,1237,645,1,,17
108,1582,1,2023-04-20T13:39:15+0200,2023-04-20T14:11:28+0200,2023-04-20,2023-06-16,2,2,SE23042161-Formation Webi 2 BO 4.3,0.0,1.0,0.0,1.0,Quai Ouest - 39 Boulevard de Verdun - CS 30567,34536,BEZIERS Cedex,France,,"présentiel, frais de dep en sus au réél",1100.0,1095.0,21900.0,368,2161,2013,372,1,,368
109,1581,1,2023-04-19T17:28:35+0200,2023-04-19T17:28:35+0200,2023-04-19,2023-04-19,2,2,SE23042152-TMA Post Migration,0.0,1.0,0.0,1.0,2 Rue d'Hem,59780,WILLEMS,France,,,4250.0,4225.0,16900.0,255,2152,2008,619,1,,255
110,1580,1,2023-04-14T14:35:50+0200,2023-09-18T14:16:58+0200,2023-04-01,2023-12-31,2,2,SE23042158-Plateforme data,0.0,1.0,0.0,1.0,"Localisation12 mail Barthélémy Thimonnier,",77185,LOGNES,France,,,79999.94999992015,73573.17678990727,1144.7918634390364,64,2158,1291,673,1,,64
111,1579,1,2023-04-14T11:42:24+0200,2023-04-18T10:55:55+0200,2023-04-14,2025-06-30,2,2,SE23042155-Lot 2 Prestations de service à la demande dans I'environnement logiciel SAP BO,0.0,1.0,0.0,1.0,"Hôtel du département, Rue Viala",84909,Avignon,France,,Accord écrit client en attendant le BDC,10590.0,10575.0,70500.0,368,2155,2010,872,1,,368
112,1578,1,2023-04-14T11:41:46+0200,2023-04-18T11:23:57+0200,2023-04-14,2025-04-11,2,2,SE23042156-Lot 4 Prestations de service à la demande dans I'environnement logiciel SAP BODI,0.0,1.0,0.0,1.0,"Hôtel du département, Rue Viala",84909,Avignon,France,,,11990.0,11990.0,0.0,368,2156,2010,872,1,,368
113,1577,1,2023-04-12T10:17:33+0200,2023-07-18T09:21:39+0200,2023-04-06,2023-08-31,2,2,SE23032090-Migration SAP BI 4.3 et Talend,0.0,1.0,0.0,1.0,9 rue des Iris,79000,Bessines,France,,,7900.0,4475.4964602738,130.69037331559105,71,2090,1976,902,1,,71
114,1575,1,2023-04-11T09:58:13+0200,2023-09-04T21:36:59+0200,2023-04-01,2023-12-31,2,2,SE23042145-Projet Innovente 2023,0.0,1.0,0.0,1.0,111 rue Elisee Reclus CS 20617,69153,DECINES,France,,,78594.0,58548.005917808,292.06835878406014,17,2145,1430,576,1,,17
115,1574,1,2023-04-05T15:51:57+0200,2023-09-12T15:20:32+0200,2023-04-05,2023-10-31,2,2,SE23032114-Reverse Engineering sur Univers BO - Dictionnaire de données,0.0,1.0,0.0,1.0,Parc Technologique Toison d'Or 19 rue Louis de Broglie - BP 56507,21065,DIJON Cedex,France,,,25699.9999999,22460.241387132726,693.2689768497315,17,2114,925,76,1,,17
116,1573,1,2023-04-04T19:18:57+0200,2023-09-08T12:27:29+0200,2023-04-01,2023-09-29,2,2,SE23042137 - SID PRJ 2023,0.0,1.0,0.0,1.0,,,,France,,,143852.76,71852.76000000001,99.79550000000002,17,2137,1237,645,1,,17
117,1572,1,2023-04-04T11:50:52+0200,2023-09-14T12:23:08+0200,2023-04-04,2023-09-30,2,2,SE23032084- cadrage pilotage TMA - MOE,0.0,1.0,0.0,1.0,,,,France,,,27016.5,21198.540246575998,364.36381730038914,64,2084,1414,628,1,,64
118,1571,1,2023-04-04T06:09:17+0200,2023-04-04T06:09:17+0200,2023-04-04,2023-04-04,6,2,SE23032097-Maintenance BusinessObjects,0.0,1.0,0.0,1.0,,,,France,,,0.0,0.0,0.0,17,2097,1979,905,1,,17
119,1569,1,2023-03-31T18:09:54+0200,2023-04-05T15:52:38+0200,2023-04-04,2023-04-07,8,1,SE23032132-Formation Installation BusinessObjects,0.0,1.0,0.0,1.0,,,,France,,,1100.0,758.6107178082,222.2128102375504,17,2132,1979,905,1,,17
120,1568,1,2023-03-31T08:20:50+0200,2023-05-23T11:23:47+0200,2023-04-13,2023-05-24,8,1,SE23032113-Formation SAC,0.0,1.0,0.0,1.0,155 BIS AVENUE PIERRE BROSSOLETTE,92541,MONTROUGE,France,,,1250.0,1031.69964,472.605560522209,17,2113,1395,445,1,,17
121,1567,1,2023-03-31T07:37:59+0200,2023-04-05T16:20:29+0200,2023-03-31,2023-03-31,4,4,SE23032120-Extension Licences BO 25 NU,0.0,1.0,0.0,1.0,,,,,,,11500.0,3375.0,41.53846153846154,17,2120,1796,511,1,,17
122,1566,1,2023-03-29T17:53:44+0200,2023-09-04T18:00:30+0200,2023-04-01,2023-10-31,7,1,SE23032128-TMA SAC Planning,0.0,1.0,0.0,1.0,Avenue Paul GIROD,73400,UGINE,France,,,12000.0,9766.9964,437.39277446753783,17,2128,334,210,1,,17
123,1565,1,2023-03-29T10:38:40+0200,2023-09-25T09:00:13+0200,2023-04-01,2023-12-31,1,1,SE23032127-SID MCO 2023,0.0,1.0,0.0,1.0,,,,France,,,130515.48,127174.83,3806.88877912981,17,2127,1237,645,1,,17
124,1564,1,2023-03-28T13:52:49+0200,2023-05-26T19:27:39+0200,2023-04-03,2023-06-30,8,1,SE23032110-Formation BO administration,0.0,1.0,0.0,1.0,,,,France,,,2400.0,1717.2214356164,251.50488389550952,17,2110,1983,910,1,,17
125,1563,1,2023-03-27T11:07:32+0200,2023-09-05T16:52:38+0200,2023-03-27,2023-12-31,2,2,SE23032123-Architecte BO,0.0,1.0,0.0,1.0,,,,France,,,82500.0,46475.0,129.00763358778627,78,2123,1988,913,1,,78
126,1562,1,2023-03-27T11:02:50+0200,2023-09-15T15:10:26+0200,2023-03-27,2023-03-27,12,4,SE23032117PCOE-Maintenance BO PCOE,0.0,1.0,0.0,1.0,,,,,,,1386.0,977.62,239.38978402468288,60,2122,1986,912,1,,60
127,1561,1,2023-03-27T10:55:49+0200,2023-04-02T19:28:56+0200,2023-03-27,2023-03-27,4,4,SE23032117-Licences BO Edge BI 5 NU,0.0,1.0,0.0,1.0,,,,,,,3600.0,1125.0,45.45454545454545,17,2117,1986,912,1,,17
128,1560,1,2023-03-24T16:00:11+0100,2023-06-15T14:56:54+0200,2023-03-24,2023-06-30,2,2,SE23032085-Formation Univers Design tool,0.0,1.0,0.0,1.0,,,,France,,Prévu le 30 et 31 mai en présentiel. Frais de dep en plus. 20% de com a reverser à Synergy.,3000.0,2317.2214356164,339.3811048693869,368,2085,1968,900,1,,368
129,1559,1,2023-03-24T15:38:19+0100,2023-09-14T16:43:07+0200,2023-03-24,2023-12-29,2,2,SE23032091-Accompagnement Migration CASD,0.0,1.0,0.0,1.0,14 avenue Duquenes,75350,PARIS 7,France,,,148254.55,137883.41015000112,1329.4913784237137,64,2091,1246,644,1,,64
130,1558,1,2023-03-24T09:18:46+0100,2023-03-24T09:19:48+0100,2023-03-24,2023-03-24,9,2,SE23032118-Coût augmentation capital & entrée Holdings,0.0,1.0,0.0,1.0,28 AVENUE DE MAURIN,34000,MONTPELLIER,France,,,13069.97,13069.97,0.0,52,2118,1432,716,1,,52
131,1557,1,2023-03-22T14:14:56+0100,2023-09-13T09:03:52+0200,2023-03-13,2023-11-30,2,2,SE23032081-projet pilotage campagnes de subventions ANS,0.0,1.0,0.0,1.0,39-43 quai André-Citroën,75739,Paris,France,,,128085.0,90325.5252931538,239.2128756938899,64,2081,1406,663,1,,64
132,1556,1,2023-03-21T09:26:46+0100,2023-06-09T18:09:20+0200,2023-03-20,2023-08-31,2,2,SE23032088-AT Power BI pour la DSREP,0.0,1.0,0.0,1.0,20 Avenue du Grésillé,49000,Angers,France,,,85058.4,12308.399999999994,16.918762886597932,71,2088,1780,750,1,,71
133,1555,1,2023-03-15T19:05:22+0100,2023-07-28T21:14:14+0200,2023-03-15,2023-12-31,2,2,SE23022047-TMA - Réalisation de rapports BO,0.0,1.0,0.0,1.0,24 Rue Martre,92110,CLICHY,France,,,94605.000000119,74380.23788580882,367.768171835161,71,2047,1786,219,1,,71
134,1554,1,2023-03-15T16:33:04+0100,2023-09-21T10:44:45+0200,2023-03-01,2023-05-31,2,2,SE23032101-Evolution BO MAINTA,0.0,1.0,0.0,1.0,12 boulevard Antoine GAUTIER - Immeuble Porte de Bordeaux - CS 31211,33082,BORDEAUX CEDEX,France,,,3500.0,3475.0,13900.0,1291,2101,1901,884,1,,1291
135,1553,1,2023-03-15T09:46:12+0100,2023-03-22T14:06:22+0100,2023-03-06,2023-05-31,2,2,SE23032099-REPRISE DES DONNEES VACCINATIONS,0.0,1.0,0.0,1.0,,,,France,,,6900.0,6842.5,11900.0,1291,2099,1981,907,1,,1291
136,1552,1,2023-03-14T14:56:15+0100,2023-04-03T11:52:53+0200,2023-04-01,2023-04-30,2,2,SE22031715 - Formation SAC,0.0,1.0,0.0,1.0,,,,France,,,2500.0,2063.39928,472.605560522209,12,1715,879,472,1,,12
137,1551,1,2023-03-13T13:56:36+0100,2023-04-28T09:09:12+0200,2023-03-13,2023-05-31,2,2,SE23022050-Audit Base de données,0.0,1.0,0.0,1.0,13 rue Gustave Eiffel,13010,Marseille,France,,,2375.0,2194.3053589041,1214.3721283574298,368,2050,550,335,1,,368
138,1550,1,2023-03-10T17:01:05+0100,2023-03-10T17:01:51+0100,2023-01-01,2023-12-31,13,2,SE23032089-TMA BO Trapèze,0.0,1.0,0.0,1.0,12 boulevard Antoine GAUTIER - Immeuble Porte de Bordeaux - CS 31211,33082,BORDEAUX CEDEX,France,,,6500.0,6472.5,23536.363636363636,299,2089,1901,884,1,,299
139,1549,0,2023-03-09T10:22:46+0100,2023-06-12T14:56:48+0200,2023-01-01,2023-02-28,2,2,SE23032087-Formation BO (Facturation EWAD 2022),0.0,1.0,0.0,1.0,12 boulevard Antoine GAUTIER - Immeuble Porte de Bordeaux - CS 31211,33082,BORDEAUX CEDEX,France,,,3250.0,3225.0,12900.0,299,2087,1901,884,1,,299
140,1548,1,2023-03-07T17:58:16+0100,2023-07-31T14:52:30+0200,2023-03-01,2023-12-31,7,1,SE23022071-TMA SAC,0.0,1.0,0.0,1.0,Avenue de France,F57302,HAGONDANGE,France,,,13600.0,11074.120610959,438.42634208925983,12,2071,1385,699,1,,12
141,1547,1,2023-03-07T06:22:18+0100,2023-09-22T17:58:58+0200,2023-04-01,2023-12-31,2,2,SE23032083-Déploiement SAP Analytics Cloud Planning,0.0,1.0,0.0,1.0,33 avenue Mendes France,75013,PARIS,France,,,243109.55,222132.7713875798,1058.9460636060514,17,2083,1965,899,1,,17
142,1546,1,2023-03-06T16:14:11+0100,2023-03-06T16:14:27+0100,2023-03-06,2023-05-29,2,2,SE23032082-Formation BO,0.0,1.0,0.0,1.0,101 avenue Anatole France,10003,Troyes Cedex,France,,,8050.0,5660.2750246574,236.85884706652996,1291,2082,1692,805,1,,1291
143,1545,1,2023-03-03T11:51:06+0100,2023-05-03T12:23:20+0200,2023-03-28,2023-03-29,2,2,SE22081845-Formation SAP BI 4.3 - Mise à niveau Webi,0.0,1.0,0.0,1.0,245 rue du stade - BP 98732 - Chauray,79027,NIORT Cedex,France,,,2400.0,1717.2214356164,251.50488389550952,71,1845,563,291,1,,71
144,1544,1,2023-03-02T14:48:44+0100,2023-03-02T14:49:25+0100,2023-04-01,2023-07-31,2,2,SE23022073-Accompagnement modélisation BI,0.0,1.0,0.0,1.0,519 AVENUE DE PARME,01006,BOURG EN BRESSE,France,,,8000.0,7950.0,15900.0,17,2073,573,284,1,,17
145,1543,1,2023-03-02T14:44:24+0100,2023-09-06T14:25:21+0200,2023-03-01,2023-06-30,2,2,SE23022054-Migration BO,0.0,1.0,0.0,1.0,25 Avenue François Mitterrand,69500,BRON,France,,,9359.9,9304.9,16918.0,64,2054,1940,103,1,,64
146,1542,1,2023-03-02T10:09:28+0100,2023-09-15T15:09:40+0200,2023-03-02,2023-03-02,6,2,SE23022076 PCOE,0.0,1.0,0.0,1.0,Rue Claude et Justin Perchot,70160,ST-Rémy en Comté,France,,,6534.0,2178.0,50.0,60,2080,1958,897,1,,60
147,1541,1,2023-03-02T10:07:35+0100,2023-03-02T10:15:48+0100,2023-03-02,2023-03-02,4,4,SE23022076-Licences BO BI pro,0.0,1.0,0.0,1.0,,,,,,,16200.0,5400.0,50.0,17,2076,1957,897,1,,17
148,1540,1,2023-03-01T08:29:11+0100,2023-06-27T11:13:07+0200,2023-02-27,2023-06-30,2,2,SE23022064-Migration BO,0.0,1.0,0.0,1.0,60 Bd du Lycée,92170,VANVES,France,,,9711.0,3431.0,54.63375796178344,64,2064,1489,729,1,,64
149,1539,1,2023-02-24T14:31:35+0100,2023-05-30T12:14:55+0200,2023-02-01,2023-05-31,2,2,SE22011657-Accompagnement Tableau Nouveaux Choix WB,0.0,1.0,0.0,1.0,3 Avenue Hoche,75008,PARIS,France,,,4725.0000000945,3891.3735370641607,466.80062469688386,17,1657,1554,186,1,,17
150,1538,1,2023-02-24T14:29:53+0100,2023-04-05T18:09:04+0200,2023-02-24,2023-07-31,2,2,SE22051787-Migration BO 4.2sp5 / BO 4.3sp2,0.0,1.0,0.0,1.0,Quai Ouest - 39 Boulevard de Verdun - CS 30567,34536,BEZIERS Cedex,France,,,6980.0,2985.0,74.71839799749687,368,1787,673,372,1,,368
151,1537,1,2023-02-21T14:55:56+0100,2023-03-06T16:28:21+0100,2023-02-21,2023-02-21,2,2,SE22101907-Formation BO 4.3,0.0,1.0,0.0,1.0,"Service Comptabilité Générale, 47-49 rue de Miromesnil",75008,Paris 08,France,,,5800.0,5800.0,0.0,255,1907,1215,382,1,,255
152,1536,1,2023-02-20T15:18:16+0100,2023-02-20T15:18:36+0100,2023-01-01,2023-12-31,2,2,SE23022070-Besoins Windev,0.0,1.0,0.0,1.0,"1, avenue André Reinson, CS 30 239",33028,BORDEAUX CEDEX,France,,,6800.0,6750.0,13500.0,1291,2070,1900,883,1,,1291
153,1535,1,2023-02-20T15:11:24+0100,2023-09-04T16:43:38+0200,2023-01-01,2023-12-31,2,2,"SE23022069-Besoins techniques divers (installations, etc..)",0.0,1.0,0.0,1.0,"1, avenue André Reinson, CS 30 239",33028,BORDEAUX CEDEX,France,,,6800.0,5909.0267945205,663.2103814323357,1291,2069,1900,883,1,,1291
154,1534,1,2023-02-20T15:01:32+0100,2023-02-20T15:02:09+0100,2023-01-01,2023-12-31,2,2,SE23022068-Besoins TALEND,0.0,1.0,0.0,1.0,"1, avenue André Reinson, CS 30 239",33028,BORDEAUX CEDEX,France,,,3400.0,3375.0,13500.0,1291,2068,1900,883,1,,1291
155,1533,1,2023-02-17T14:24:05+0100,2023-07-19T15:06:34+0200,2023-02-17,2023-08-31,2,2,SE22061799-Migration 4.3 & Formation Webi-N4V,0.0,1.0,0.0,1.0,64 BIS avenue Aubert,94682,Vincennes Cedex,France,,,15650.0,13200.2750246574,538.8472239750631,255,1799,1101,409,1,,255
156,1532,1,2023-02-17T14:18:05+0100,2023-03-07T14:29:33+0100,2023-02-17,2023-02-17,10,2,SE22061801-BO 360 Eyes,0.0,1.0,0.0,1.0,64 BIS avenue Aubert,94682,Vincennes Cedex,France,,,6240.0,2740.0,78.28571428571429,255,1801,1101,409,1,,255
157,1531,1,2023-02-16T16:49:27+0100,2023-09-18T11:12:43+0200,2023-02-16,2023-12-31,13,2,SE23022063-Accompagnement BI,0.0,1.0,0.0,1.0,1070 rue Lieutenant Parayre - BP 20316,13798,Aix-en-Provence,France,,,44949.38,44629.38,13946.68125,64,2063,1509,735,1,,64
158,1530,1,2023-02-16T16:48:04+0100,2023-05-26T08:56:43+0200,2023-02-16,2023-08-31,2,2,SE23022057-Migration SAP BI 4.3,0.0,1.0,0.0,1.0,"PARC TERTIAIRE DE LAROISEAU, 10 rue Anita Conti",56000,VANNES,France,,,11310.0,7874.1969479451,229.1806843595318,71,2057,462,286,1,,71
159,1529,1,2023-02-16T14:13:05+0100,2023-09-19T12:29:04+0200,2023-03-01,2023-12-31,2,2,SE22121995-Refonte Reporting avec SAC,0.0,1.0,0.0,1.0,Rue de la Croix Bernard,39210,Domblans,France,,,108500.00000008,95629.43204645158,743.0086410405227,17,1995,1853,317,1,,17
160,1528,1,2023-02-16T14:11:42+0100,2023-04-03T18:35:55+0200,2023-05-01,2023-12-29,2,2,SE23022062-Formation BO 2023,0.0,1.0,0.0,1.0,1070 rue Lieutenant Parayre - BP 20316,13798,Aix-en-Provence,France,,,16732.8,16632.8,16632.8,64,2062,1509,735,1,,64
161,1527,1,2023-02-15T15:04:43+0100,2023-09-22T09:16:08+0200,2023-03-21,2023-10-31,2,2,SE22101901-Migration SAP BI 4.2 vers 4.3,0.0,1.0,0.0,1.0,"24, Avenue Charles de Gaulle",92200,Neuilly-sur-Seine,France,,,8500.0,6768.053589041,390.7773096335842,78,1901,841,449,1,,78
162,1526,1,2023-02-13T16:44:17+0100,2023-04-24T10:16:26+0200,2023-02-13,2023-05-31,2,2,SE23022053-Migration référentiel BO + 360,0.0,1.0,0.0,1.0,ZI PARIS NORD 2 - Bât 1A - 161 rue de la Belle Etoile - CS 49050,95912,ROISSY CHARLES DE GAULLE CEDEX,France,,,3350.0,3325.0,13300.0,1291,2053,1916,890,1,,1291
163,1524,0,2023-02-09T11:35:28+0100,2023-09-05T13:53:55+0200,2023-01-01,2024-01-31,6,2,SE22122004-Apport d'affaires VANGUARD,1.0,1.0,0.0,1.0,10 avenue de la Ballastière,33500,LIBOURNE,France,,,8324.9,8324.9,0.0,17,2004,1898,874,1,,17
164,1523,1,2023-02-08T11:11:16+0100,2023-02-22T18:09:26+0100,2023-03-29,2023-03-30,2,2,SE23022048-Formation BO 4.2 -> 4.3,0.0,1.0,0.0,1.0,"1, avenue André Reinson",33038,BORDEAUX,France,,,2400.0,1717.2214356164,251.50488389550952,1291,2048,1900,883,1,,1291
165,1522,1,2023-02-06T10:43:51+0100,2023-06-14T10:14:29+0200,2023-02-06,2023-12-31,2,2,SE23022043-Migration SAP BI 4.3,0.0,1.0,0.0,1.0,1 rue du Chêne Lassé,44806,Saint Herblain,France,,,4250.0,2543.053589041,148.9826260926526,71,2043,521,328,1,,71
166,1521,1,2023-02-03T17:10:41+0100,2023-02-08T15:12:34+0100,2023-02-03,2023-02-03,12,4,SE23022040-Maintenance 360 Cast + Eyes,0.0,1.0,0.0,1.0,,,,,,,4223.02,2323.3,122.29697007980124,1291,2040,1916,890,1,,1291
167,1520,1,2023-02-03T10:11:19+0100,2023-02-09T17:37:40+0100,2023-02-08,2023-02-08,2,2,SE23022045-Formation BO personnalisée Etats Compta,0.0,1.0,0.0,1.0,13 rue Gustave Eiffel,13010,Marseille,France,,,1100.0,643.9338,141.19305486791174,368,2045,550,335,1,,368
168,1519,1,2023-02-02T19:05:18+0100,2023-07-10T14:58:49+0200,2023-03-17,2023-11-30,2,2,SE23022044-GAIA V2 - fiabilisation et qualité données,0.0,1.0,0.0,1.0,,,,France,,,43475.4,43225.4,17290.16,64,2044,1414,628,1,,64
169,1518,1,2023-02-02T06:34:19+0100,2023-03-09T09:06:25+0100,2023-02-02,2023-06-30,1,1,SE23022042-Accompagnement à la personnalisation des vidéos e-learning BO,0.0,1.0,0.0,1.0,Parc Technologique Toison d'Or 19 rue Louis de Broglie - BP 56507,21065,DIJON Cedex,France,,,2460.0,1355.0,122.62443438914028,17,2042,107,76,1,,17
170,1517,1,2023-02-01T17:21:57+0100,2023-09-26T16:08:34+0200,2023-02-01,2023-10-31,1,1,SE23022041-Assistance technique - SSIS et Power BI,0.0,1.0,0.0,1.0,"4, avenue du Futuroscope Téléport 1 CS 80158",86961,Futuroscope,France,,,113404.56,72519.88144,177.37667017137971,64,2041,1930,649,1,,64
171,1516,1,2023-01-31T12:07:34+0100,2023-01-31T12:10:54+0100,2023-01-01,2023-12-31,10,2,SE22101929-Renouvlt Souscription SAP CLOUD 2023,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,225000.0,23660.0,11.75126651435383,17,2039,934,373,1,,17
172,1515,1,2023-01-30T18:41:12+0100,2023-09-08T11:47:46+0200,2023-02-06,2023-09-29,2,2,SE23012033-Assistance Talend EAI,0.0,1.0,0.0,1.0,,,,France,,,36901.2,36676.2,16300.533333333331,64,2033,1262,653,1,,64
173,1514,1,2023-01-30T08:14:35+0100,2023-04-18T10:00:01+0200,2023-01-02,2023-04-26,2,2,SE23012032-Formation SAC pour Innoval,0.0,1.0,0.0,1.0,"110, esplanade du Général de Gaulle",92931,Paris La Défense Cedex,France,,,4325.0,2986.8734465754,223.21307644118156,71,2032,1763,840,1,,71
174,1513,1,2023-01-27T11:59:57+0100,2023-03-01T23:16:09+0100,2023-02-13,2023-03-31,2,2,SE23012037- Assistance BO et Need4viz,0.0,1.0,0.0,1.0,1 boulevard Louise Michel,92240,MALAKOFF,France,,,3237.0,1852.622410959,133.8234904714376,64,2037,1699,810,1,,64
175,1511,1,2023-01-26T17:06:28+0100,2023-09-04T17:18:12+0200,2023-01-26,2023-01-26,2,2,SE23012036-sous traitance Assistance Talend,0.0,1.0,0.0,1.0,"13 Rue Cambon,",75001,PARIS,France,,,11653.2,11653.2,0.0,64,2036,1806,249,1,,64
176,1510,1,2023-01-25T09:39:26+0100,2023-06-28T14:54:17+0200,2023-02-01,2026-01-31,10,2,SE23012031-Souscription SAC,0.0,1.0,0.0,1.0,Rue Eric Tabarly - CS 80038,35538,Noyal-sur-Vilaine,France,,,53600.0,12160.0,29.343629343629345,71,2035,1913,889,1,,71
177,1509,1,2023-01-23T13:49:54+0100,2023-08-11T18:23:42+0200,2023-01-02,2023-10-31,1,1,SE23012034-Expertise migration SAP Hana Cloud 2023,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,25600.0,18661.2331750685,268.9416382752237,17,2034,679,373,1,,17
