,id_crmsociete,csoc_societe,csoc_intervention,csoc_type,csoc_metiers,csoc_web,csoc_tel,csoc_ville,csoc_pays,csoc_date,id_profil,id_societe,id_pole,id_action_previous,id_action_next,id_provenance,csoc_cp
1032,86,POINT P. DEVELOPPEMENT,Autres,1,,,,PARIS 19,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75019
1033,120,REGION ALPC (AQUITAINE),Secteur public,0,,,,,France,2016-04-13T14:02:45+0200,12,1,,,,4,
1034,119,HEXATIO,,0,Ex IGC,,,Lyon,France,2016-04-13T10:37:44+0200,17,1,,,,-1,
1035,115,VILLE DE CHARENTON LE PONT,,0,,,,Charenton le Pont,France,2016-04-13T10:20:07+0200,17,1,,,,-1,
1036,111,APICIL,,2,,,,,France,2016-04-11T11:06:02+0200,17,1,,,,0,
1037,74,SENEGALAISE DES EAUX,Energie,1,,,,DAKAR,Senegal,2016-01-10T10:18:30+0100,17,1,,,,-1,
1038,40,SANOFI CHIMIE,Chimie,8,,,,NEUVILLE SUR SAONE CEDEX,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69583
1039,73,DIADEMYS,Conseil,4,,,,SURESNES,France,2016-01-10T10:18:30+0100,17,1,,,,-1,92150
1040,69,CAPSECUR CONSEIL,Conseil,8,,,,SAINT DENIS LA PLAINE CEDEX,France,2016-01-10T10:18:30+0100,17,1,,,,-1,93211
1041,106,GROUPE SYMPOSIA,Services,7,,,,BOULOGNE BILLANCOURT,France,2016-02-01T11:11:15+0100,17,1,,,,3,92100
1042,29,INTERCAOUTCHOUC,Industrie,8,,,,SAINT-FONS,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69191
1043,71,CEQUAMI,Bâtiments,1,,,,PARIS,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75016
1044,80,INSTITUT NAT DE BOULANGERIE PATISSERIE,Agroalimentaire,1,,,,ROUEN,France,2016-01-10T10:18:30+0100,17,1,,,,-1,76100
1045,82,MC2 RESSOURCES HUMAINES,Conseil,1,,,,MONTESSON,France,2016-01-10T10:18:30+0100,17,1,,,,-1,78360
1046,84,OPCALIA AUVERGNE,Autres,1,,,,CLERMONT FERRAND,France,2016-01-10T10:18:30+0100,17,1,,,,-1,63100
1047,85,OPCALIA  ILE DE FRANCE,Autres,1,,,,PARIS 08,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75008
1048,88,SECURITAS FRANCE SARL,Infrastructure,1,,,,PARIS CEDEX 15,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75901
1049,92,TWIN SOLUTIONS,Conseil,7,,,,PARIS,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75017
1050,93,VALAD FRANCE,Bâtiments,1,,,,PARIS 16,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75016
1051,94,IDEAL GOURMET,Autres,0,,,,,France,2016-01-10T10:18:30+0100,17,1,,,,-1,
1052,95,SOUS MON TOIT,Autres,0,,,,,France,2016-01-10T10:18:30+0100,17,1,,,,-1,
1053,96,FEDERAL MOGUL,Automobile,0,,,,,France,2016-01-10T10:18:30+0100,17,1,,,,-1,
1054,65,ADP GSI FRANCE,Edition de logiciels,1,,,,NANTERRE Cedex,France,2016-01-10T10:18:29+0100,17,1,,,,-1,92016
1055,50,BOLLORE THIN PAPER,Chimie,0,,,,THONON,France,2016-01-10T10:16:37+0100,12,1,,,,-1,74202
1056,56,EXL GROUP,Conseil,7,,,,LYON,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69003
1057,60,ALDES AERAULIQUE,Autres,0,,,,VENISSIEUX,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69200
1058,28,INOVA CONSTRUCTION,Bâtiments,1,,,,RUEIL MALMAISON CEDEX,France,2016-01-10T10:16:36+0100,12,1,,,,-1,92508
1059,48,MOULIN SOUFFLET,Agroalimentaire,0,,,,,France,2016-01-10T10:16:36+0100,12,1,,,,-1,
1060,1,AGEFOS PME - DÉLÉGATION DE L'AIN,Autres,1,,,,PERONNAS,France,2016-01-10T10:16:35+0100,12,1,,,,-1,01960
1061,2,AGEFOS PME - DÉLÉGATION RHÔNE ALPES,Autres,1,,,,LYON Cedex 07,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69348
1062,8,ASI INFORMATIQUE - RHÔNE ALPES,Conseil,7,,,,ECULLY,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69130
