id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;id_projet;bdc_typreglement;bdc_condreglement;bdc_typepayment
2467;2022-02-01;SE20010888 MA03;BM1000000002467;1;12232.0;8712.0;3520.0;0;52;719;schedule;2;0
2466;2022-02-01;SE18110615 MA;BM1000000002466;1;11840.0;11840.0;0.0;0;12;391;schedule;1;0
2465;2022-01-31;M2019-003;BM1000000002465;1;63535.0;98800.0;-35265.0;1;17;299;monthly;1;0
2429;2022-01-31;706289;BM1000000002429;1;194.46;194.46;0.0;0;17;923;schedule;61;0
2371;2022-01-31;706288;BM1000000002371;1;97.23;97.23;0.0;0;17;923;schedule;61;0
2464;2022-01-28;SE17080342 MA;BM1000000002464;1;7478.0;7478.0;0.0;0;17;203;schedule;1;0
2463;2022-01-28;SE20121255 MA;BM1000000002463;1;990.0;990.0;0.0;0;60;913;monthly;1;0
2462;2022-01-28;SE17070329 MA;BM1000000002462;1;9780.1;9780.1;0.0;0;60;192;schedule;1;0
2461;2022-01-28;SE21071456 MA;BM1000000002461;1;13844.0;13844.0;0.0;0;17;1078;schedule;1;0
2460;2022-01-28;45100327;BM1000000002460;1;12300.0;12300.0;0.0;1;17;521;schedule;52;0
2459;2022-01-28;SE16120234;BM1000000002459;1;5162.57;5162.57;0.0;0;17;150;schedule;61;0
2458;2022-01-28;SE19010651;BM1000000002458;1;3739.45;3739.45;0.0;1;17;519;schedule;1;0
2457;2022-01-28;SE18120625 MA04;BM1000000002457;1;1405.0;1405.0;0.0;0;255;416;schedule;1;0
2456;2022-01-28;A VENIR;BM1000000002456;0;0.0;3801.6;-3801.6;1;255;1143;schedule;2;0
2454;2022-01-28;3718073;BM1000000002454;1;25000.0;25000.0;0.0;0;17;587;schedule;1;0
2453;2022-01-28;COL22-32073;BM1000000002453;1;8900.0;8900.0;0.0;0;255;680;schedule;52;0
2452;2022-01-28;SE20020922 MA03;BM1000000002452;1;8690.0;8690.0;0.0;0;52;644;schedule;1;0
2451;2022-01-28;C02516;BM1000000002451;1;3755.0;3755.0;0.0;0;255;367;schedule;2;0
2450;2022-01-28;22-003066;BM1000000002450;1;8140.0;8140.0;0.0;0;255;560;schedule;1;0
2449;2022-01-28;2022000022;BM1000000002449;1;5726.0;5726.0;0.0;0;255;794;schedule;1;0
2448;2022-01-28;SE20081081 MA02;BM1000000002448;1;4598.0;4598.0;0.0;0;52;835;schedule;61;0
2447;2022-01-28;1511089277;BM1000000002447;1;9796.0;9796.0;0.0;0;255;597;schedule;1;0
2446;2022-01-28;CF-DOP3-2021-005;BM1000000002446;1;16955.0;16955.0;0.0;0;255;577;schedule;1;0
2445;2022-01-28;21-000922;BM1000000002445;1;22457.0;22457.0;0.0;0;255;553;schedule;1;0
2444;2022-01-28;2022-DIRO-005;BM1000000002444;1;2984.52;2984.52;0.0;0;255;565;schedule;1;0
2443;2022-01-28;DMS/07/2021-2022/1970;BM1000000002443;1;4042.5;4042.5;0.0;0;255;836;schedule;1;0
2442;2022-01-28;000001-FRA2211NFO;BM1000000002442;1;34168.0;34168.0;0.0;0;78;869;schedule;61;0
2441;2022-01-28;CR2369;BM1000000002441;1;68708.0;68708.0;0.0;1;255;556;schedule;1;0
2440;2022-01-28;267397;BM1000000002440;1;13750.0;13750.0;0.0;1;255;540;schedule;1;0
2439;2022-01-28;1405675259;BM1000000002439;1;15687.0;15687.0;0.0;0;64;1041;schedule;91;0
2438;2022-01-27;CF11831;BM1000000002438;1;11594.0;11594.0;0.0;0;12;147;schedule;1;0
2437;2022-01-27;S9933-2022-N038;BM1000000002437;1;59000.0;59000.0;0.0;1;60;814;schedule;0;0
2436;2022-01-27;SE20091136 MA02;BM1000000002436;1;1000.0;1000.0;0.0;0;52;822;schedule;1;0
2435;2022-01-27;SE19120853 MA03;BM1000000002435;1;1980.0;1980.0;0.0;0;52;578;schedule;1;0
2434;2022-01-27;810015166;BM1000000002434;1;18700.0;18700.0;0.0;0;255;100;schedule;1;0
2433;2022-01-27;SE20091111 MA02;BM1000000002433;1;7700.0;7700.0;0.0;0;52;1015;schedule;61;0
2432;2022-01-27;SE19110802 MA03;BM1000000002432;1;2557.0;2557.0;0.0;0;255;531;schedule;1;0
2431;2022-01-27;SE19120849 MA03;BM1000000002431;1;5534.0;5534.0;0.0;1;255;574;schedule;1;0
2428;2022-01-27;DSI 7858;BM1000000002428;1;12627.12;12627.12;0.0;0;60;666;schedule;1;0
2427;2022-01-26;120213307;BM1000000002427;1;56406.0;56406.0;0.0;0;17;544;schedule;52;0
2426;2022-01-26;F23-03-12-106/C/1;BM1000000002426;1;6792.0;6792.0;0.0;0;17;909;schedule;1;0
2425;2022-01-26;V02623;BM1000000002425;1;14514.0;14514.0;0.0;0;255;603;schedule;1;0
2424;2022-01-26;2586;BM1000000002424;1;10341.0;10340.8;0.2000000000007276;0;52;571;schedule;2;0
2423;2022-01-26;CBDC 11723 1;BM1000000002423;1;3884.4;3884.4;0.0;0;64;1151;schedule;91;0
2422;2022-01-26;PC13 - Accompagnement BI4.3;BM1000000002422;1;11250.0;11250.0;0.0;0;12;482;monthly;1;0
2420;2022-01-25;AV4_CSN_CONTRAT TMA_SEENOVATE-2022;BM1000000002420;1;49875.0;49875.0;0.0;0;12;455;schedule;2;0
2419;2022-01-24;BC-21-012-000735;BM1000000002419;1;12623.0;12623.0;0.0;0;52;533;schedule;0;0
2418;2022-01-24;IN 755896;BM1000000002418;1;9680.0;9680.0;0.0;0;60;151;schedule;1;0
2417;2022-01-24;SE17060307 MA04;BM1000000002417;1;836.0;836.0;0.0;0;60;293;schedule;1;0
2416;2022-01-24;KBC202112027;BM1000000002416;1;173000.0;173000.0;0.0;0;60;834;schedule;52;0
2415;2022-01-24;BC210293;BM1000000002415;1;17402.0;17402.0;0.0;0;255;542;schedule;61;0
2414;2022-01-24;220081;BM1000000002414;1;3073.65;3073.65;0.0;0;255;368;schedule;91;0
2413;2022-01-24;SE20020938;BM1000000002413;1;3960.0;3960.0;0.0;0;52;650;schedule;41;0
2412;2022-01-24;2342200269;BM1000000002412;1;3520.0;3520.0;0.0;1;255;575;schedule;1;0
2411;2022-01-24;22000009;BM1000000002411;1;5910.0;5910.0;0.0;0;255;632;schedule;91;0
2410;2022-01-23;8300001435;BM1000000002410;1;7210.0;7210.0;0.0;0;52;394;schedule;52;0
2409;2022-01-23;SE20091097 MA02;BM1000000002409;1;1584.0;1584.0;0.0;0;17;929;schedule;1;0
2408;2022-01-23;600027176;BM1000000002408;1;37543.0;37543.0;0.0;0;255;543;schedule;1;0
2407;2022-01-23;4500599846;BM1000000002407;1;23900.0;23900.0;0.0;0;60;882;schedule;2;0
2406;2022-01-23;SE20091118 MA02;BM1000000002406;1;65000.0;65000.0;0.0;0;60;813;schedule;1;0
2405;2022-01-23;ZINF-SEENOVATE-201126-01;BM1000000002405;1;55250.0;55250.0;0.0;0;60;904;schedule;52;0
2404;2022-01-23;20005934 MA;BM1000000002404;1;15173.0;15173.0;0.0;0;255;599;schedule;1;0
2403;2022-01-23;DSI22ORB-0211;BM1000000002403;1;20977.1;20977.1;0.0;0;255;905;schedule;1;0
2402;2022-01-23;CO-000750;BM1000000002402;1;5913.6;5913.6;0.0;0;255;535;schedule;1;0
2401;2022-01-23;SE18080531 MA04;BM1000000002401;1;5790.0;5790.0;0.0;0;60;335;schedule;1;0
2400;2022-01-23;21-000803;BM1000000002400;1;14514.0;14514.0;0.0;0;17;149;schedule;1;0
2399;2022-01-23;CF SER000778;BM1000000002399;1;24062.78;24062.78;0.0;0;255;569;schedule;1;0
2398;2022-01-23;900105;BM1000000002398;1;32623.24;32623.24;0.0;0;60;790;schedule;52;0
2397;2022-01-23;SE20091128 MA02;BM1000000002397;1;42000.0;42000.0;0.0;0;64;912;schedule;52;0
2396;2022-01-23;SE18110609MA03;BM1000000002396;1;27813.0;27813.0;0.0;0;64;383;schedule;1;0
2395;2022-01-23;SE18120631MA04;BM1000000002395;1;3738.0;3738.0;0.0;0;64;408;schedule;1;0
2394;2022-01-22;A4 181076;BM1000000002394;1;4650.0;4650.0;0.0;0;60;29;schedule;1;0
2393;2022-01-22;NE-20212320;BM1000000002393;1;113990.0;113990.0;0.0;0;17;908;schedule;1;0
2392;2022-01-22;SE20091134 MA02;BM1000000002392;1;48000.0;48000.0;0.0;1;60;874;schedule;1;0
2391;2022-01-22;EP18052;BM1000000002391;1;38919.0;38919.0;0.0;0;255;552;schedule;41;0
2390;2022-01-22;SE1630091 MA04;BM1000000002390;1;8900.0;8900.0;0.0;0;60;79;schedule;1;0
2389;2022-01-22;56- 307699;BM1000000002389;1;1970.13;1970.13;0.0;0;60;215;schedule;1;0
2388;2022-01-22;SE20091133;BM1000000002388;1;8800.0;8800.0;0.0;0;60;833;schedule;1;0
2387;2022-01-22;5500028709;BM1000000002387;1;5478.0;5478.0;0.0;0;255;573;schedule;52;0
2386;2022-01-22;SE20091116 MA02;BM1000000002386;1;13090.0;13090.0;0.0;0;255;785;schedule;1;0
2385;2022-01-22;102206599;BM1000000002385;1;26142.0;26142.0;0.0;0;17;251;schedule;4;0
2384;2022-01-22;CMD 2640;BM1000000002384;1;11000.0;11000.0;0.0;0;255;793;schedule;1;0
2527;2022-01-21;4500003442;BM1000000002527;1;5637.5;5500.0;137.5;0;17;1073;monthly;52;0
2383;2022-01-21;CSI202101273/F;BM1000000002383;1;16940.0;16940.0;0.0;0;17;541;schedule;1;0
2382;2022-01-21;01113272;BM1000000002382;1;8925.0;8925.0;0.0;0;52;366;schedule;1;0
2381;2022-01-21;DAED 20211124009;BM1000000002381;1;11104.0;11104.0;0.0;0;60;54;schedule;1;0
2380;2022-01-21;SE20091094 MA02;BM1000000002380;1;12642.5;12642.5;0.0;0;255;837;schedule;1;0
2379;2022-01-21;SE20091105 MA02;BM1000000002379;1;28649.0;28649.0;0.0;0;60;792;schedule;1;0
2378;2022-01-21;SE17050290 MA04;BM1000000002378;1;4829.0;4829.0;0.0;0;52;182;schedule;1;0
2377;2022-01-21;3P00675 - D1023671;BM1000000002377;1;4620.0;4620.0;0.0;0;255;931;schedule;4;0
2376;2022-01-21;SIAD056;BM1000000002376;1;13534.0;13534.0;0.0;0;255;767;schedule;1;0
2375;2022-01-21;SIAD056;BM1000000002375;1;6358.0;6358.0;0.0;0;255;903;schedule;1;0
2374;2022-01-21;F200013868;BM1000000002374;1;7550.0;7555.0;-5.0;0;52;534;schedule;1;0
2373;2022-01-21;SE191220856 TMA;BM1000000002373;1;0.0;4800.0;-4800.0;1;60;973;monthly;1;0
2372;2022-01-21;38-1351381;BM1000000002372;1;5370.0;5370.0;0.0;0;60;515;schedule;91;0
2370;2022-01-21;SE20010888 MA03;BM1000000002370;1;2420.0;2420.0;0.0;0;52;550;schedule;1;0
2369;2022-01-21;2021000783;BM1000000002369;1;20603.61;20603.61;0.0;0;60;83;schedule;1;0
2368;2022-01-21;SE20091090 MA02;BM1000000002368;1;12000.0;12000.0;0.0;0;60;784;schedule;1;0
2367;2022-01-21;788994;BM1000000002367;1;77035.0;77035.0;0.0;0;52;594;schedule;61;0
2366;2022-01-20;I4-1254694;BM1000000002366;1;11393.3;11393.3;0.0;0;60;296;schedule;41;0
2365;2022-01-20;SE18110570 M05;BM1000000002365;1;30902.0;30902.0;0.0;0;60;343;schedule;1;0
2364;2022-01-20;CAFG 6631;BM1000000002364;1;27993.0;27993.0;0.0;0;64;872;schedule;52;0
2363;2022-01-20;DTNI2021-00456;BM1000000002363;1;23411.37;23411.37;0.0;0;255;576;schedule;1;0
2362;2022-01-20;SE19020669 MA03;BM1000000002362;1;5778.0;5778.0;0.0;0;64;438;schedule;1;0
2361;2022-01-20;788994;BM1000000002361;1;38500.0;38500.0;0.0;0;255;598;schedule;61;0
2360;2022-01-20;790822;BM1000000002360;1;10674.34;10674.34;0.0;0;17;1204;schedule;61;0
2359;2022-01-20;SE20091091 MA02;BM1000000002359;1;7150.0;7150.0;0.0;0;255;771;schedule;2;0
2358;2022-01-20;0026346;BM1000000002358;1;6245.58;6245.58;0.0;1;255;809;schedule;1;0
2357;2022-01-20;ANNULEE;BM1000000002357;1;0.0;0.0;0.0;0;255;562;schedule;1;0
2356;2022-01-20;DR13587;BM1000000002356;1;66000.0;66000.0;0.0;0;255;562;schedule;1;0
2355;2022-01-20;SE19120841 MA03;BM1000000002355;1;9565.0;9565.0;0.0;0;52;566;schedule;1;0
2354;2022-01-20;SE19110801 MA03;BM1000000002354;1;8352.96;8352.96;0.0;0;255;530;schedule;2;0
2353;2022-01-20;BUDGET R22DEMAI50;BM1000000002353;1;100000.0;100000.0;0.0;0;255;791;schedule;1;0
2352;2022-01-20;SE20091095 MA02;BM1000000002352;1;10350.0;10350.0;0.0;0;60;896;schedule;1;0
2351;2022-01-20;SE1810586MA03;BM1000000002351;1;3680.0;3680.0;0.0;0;64;359;schedule;1;0
2350;2022-01-20;SE18040448 MA04;BM1000000002350;1;5753.0;5753.0;0.0;0;64;304;schedule;91;0
2349;2022-01-20;MATCH-FRANCE-BO2022;BM1000000002349;1;22000.0;22000.0;0.0;0;60;783;schedule;1;0
2348;2022-01-19;SE19110809 MA03;BM1000000002348;1;12468.0;12468.0;0.0;0;255;537;schedule;1;0
2347;2022-01-19;SE20091084 MA02;BM1000000002347;1;8490.74;8490.74;0.0;0;255;788;schedule;1;0
2346;2022-01-19;21603095;BM1000000002346;1;4400.0;4400.0;0.0;0;255;930;schedule;52;0
2345;2022-01-19;CO12111001;BM1000000002345;1;15060.0;15060.0;0.0;0;255;841;schedule;1;0
2344;2022-01-19;SE20050988 MA03;BM1000000002344;1;9418.0;9418.0;0.0;0;255;538;schedule;1;0
2343;2022-01-19;SE20091086 MA02;BM1000000002343;1;9900.0;9900.0;0.0;0;255;805;schedule;1;0
2342;2022-01-19;SE19120833 MA03;BM1000000002342;1;19188.0;19188.0;0.0;0;255;558;schedule;1;0
2341;2022-01-19;SE20101163 MA02;BM1000000002341;1;15000.0;15000.0;0.0;0;255;821;schedule;1;0
2340;2022-01-19;SE20081063 MA02;BM1000000002340;1;7920.0;7920.0;0.0;0;255;761;schedule;1;0
2338;2022-01-19;CBDC 8808 2;BM1000000002338;1;2589.6;2589.6;0.0;0;64;1215;schedule;1;0
2337;2022-01-19;22200279;BM1000000002337;1;24762.0;24762.0;0.0;0;17;341;schedule;4;0
2336;2022-01-19;SE18110614 MA;BM1000000002336;1;3600.0;3600.0;0.0;0;71;390;schedule;1;0
2335;2022-01-19;IE220021;BM1000000002335;1;3435.0;3435.0;0.0;0;71;354;schedule;91;0
2334;2022-01-17;790814;BM1000000002334;1;30000.0;30000.0;0.0;0;17;1203;schedule;61;0
2333;2022-01-17;SE20091143MA02;BM1000000002333;1;6115.9;6115.9;0.0;0;64;820;schedule;1;0
2332;2022-01-17;SE18110593MA04;BM1000000002332;1;15670.0;15670.0;0.0;0;64;364;schedule;2;0
2331;2022-01-17;BR18110572 MA04;BM1000000002331;1;12730.0;12730.0;0.0;0;64;345;schedule;1;0
2330;2022-01-17;SE18110608MA04;BM1000000002330;1;6728.15;6728.15;0.0;0;64;382;schedule;1;0
2329;2022-01-17;P094C00200630;BM1000000002329;1;116663.44;116000.0;663.4400000000023;0;52;1213;monthly;2;0
2328;2022-01-17;SE18110583MA04;BM1000000002328;1;5540.0;5540.0;0.0;0;64;356;schedule;1;0
2327;2022-01-17;20211122-BO-510;BM1000000002327;1;5260.0;5260.0;0.0;0;64;405;schedule;1;0
2326;2022-01-17;SE18120624;BM1000000002326;1;17300.0;17300.0;0.0;0;64;400;schedule;1;0
2325;2022-01-17;4500039138;BM1000000002325;1;5803.0;5803.0;0.0;0;64;409;schedule;2;0
2324;2022-01-14;PU22001447;BM1000000002324;1;6975.0;6975.0;0.0;0;12;1039;schedule;61;0
2323;2022-01-14;SE18110600 MA04;BM1000000002323;1;4570.0;4570.0;0.0;0;71;371;schedule;1;0
2322;2022-01-14;258856;BM1000000002322;1;3080.0;3080.0;0.0;0;71;306;schedule;1;0
2321;2022-01-14;SE1912088 MA03;BM1000000002321;1;3500.0;3500.0;0.0;0;71;549;schedule;1;0
2320;2022-01-14;PV-CR/2021-210781;BM1000000002320;1;19573.0;19573.0;0.0;0;71;350;schedule;1;0
2319;2022-01-14;SE18110599 MA04;BM1000000002319;1;4560.0;4560.0;0.0;0;52;370;schedule;1;0
2318;2022-01-14;ET220008/Marché 2019C09;BM1000000002318;1;5200.0;5200.0;0.0;0;52;403;schedule;1;0
2317;2022-01-14;119889;BM1000000002317;1;3395.0;3395.0;0.0;1;71;352;schedule;1;0
2257;2022-01-14;BON DE COMMANDE N° 2022-00000418;BM1000000002257;1;39223.0;39223.0;0.0;0;17;1195;schedule;91;0
2315;2022-01-12;CBDC 4112 1;BM1000000002315;1;6500.0;6500.0;0.0;0;12;1201;schedule;1;0
2314;2022-01-11;CNOM3 - contrat 2022;BM1000000002314;1;2000.0;2000.0;0.0;0;12;1179;schedule;1;0
2313;2022-01-10;1405666565;BM1000000002313;1;41433.6;41433.6;0.0;1;64;1208;schedule;91;0
2312;2022-01-10;1405667062;BM1000000002312;1;41433.6;41433.6;0.0;1;64;1207;schedule;91;0
2311;2022-01-07;SE18110603 MA04;BM1000000002311;1;13200.0;13200.0;0.0;0;64;377;schedule;1;0
2310;2022-01-07;SE18120639 MA04;BM1000000002310;1;29073.0;29073.0;0.0;0;64;430;schedule;1;0
2309;2022-01-07;BCTZN5014 SIHA;BM1000000002309;1;13544.0;13544.0;0.0;0;64;348;schedule;4;0
2308;2022-01-07;BCTZN5014 SIHA;BM1000000002308;1;150000.0;150000.0;0.0;0;64;395;schedule;4;0
2307;2022-01-07;BCTZN5014 SIHA;BM1000000002307;1;11170.0;11170.0;0.0;0;64;396;schedule;4;0
2306;2022-01-07;SE19120845;BM1000000002306;1;1760.0;1760.0;0.0;0;64;570;schedule;1;0
2305;2022-01-07;Contrat d'application n° 6;BM1000000002305;1;46386.75;48700.0;-2313.25;0;71;845;monthly;52;0
2303;2022-01-07;1000037375;BM1000000002303;1;17360.0;17360.0;0.0;0;64;349;schedule;2;0
2302;2022-01-07;BR18040474 CO05;BM1000000002302;1;92955.27;85000.0;7955.270000000004;0;12;270;monthly;52;0
2301;2022-01-06;SE20061014;BM1000000002301;1;3503.34;3503.34;0.0;0;255;773;schedule;1;0
2300;2022-01-06;BR18100566PC12;BM1000000002300;1;7464.0;7464.0;0.0;0;12;480;schedule;1;0
2122;2022-01-06;156854;BM1000000002122;1;41325.0;41400.0;-75.0;0;17;945;monthly;61;0
2299;2022-01-05;SE21121593;BM1000000002299;1;5273.75;5273.75;0.0;1;255;1182;monthly;1;0
2298;2022-01-05;330632439;BM1000000002298;1;6500.0;6500.0;0.0;0;71;1114;schedule;2;0
2296;2022-01-05;SE16120232 MA06;BM1000000002296;1;12012.0;12012.0;0.0;0;78;142;schedule;1;0
2295;2022-01-05;SE19120826 MA03;BM1000000002295;1;13438.0;13438.0;0.0;0;78;551;schedule;1;0
2293;2022-01-05;E2021004133;BM1000000002293;1;10059.6;10059.6;0.0;0;17;1018;schedule;91;0
2292;2022-01-04;SE18110607 MA04;BM1000000002292;1;6280.0;6280.0;0.0;0;64;381;schedule;1;0
2291;2022-01-04;19900745-AB-00205;BM1000000002291;1;1083.33;1083.33;0.0;0;64;844;schedule;52;0
2290;2022-01-04;19900743-AH-00205;BM1000000002290;1;25633.0;25633.0;0.0;0;64;239;schedule;52;0
2289;2022-01-04;4500006870;BM1000000002289;1;10870.0;10870.0;0.0;0;64;351;schedule;1;0
2288;2022-01-04;20007817800015;BM1000000002288;1;1980.0;1980.0;0.0;0;64;981;schedule;1;0
2287;2022-01-04;SE18110605MA03;BM1000000002287;1;11220.0;11220.0;0.0;0;64;379;schedule;1;0
2284;2022-01-04;CF-21-2021-05552-01 Méricourt;BM1000000002284;1;875.0;875.0;0.0;0;52;638;monthly;1;0
2283;2022-01-04;CF-22-2021-11601-01 Montfermeil;BM1000000002283;1;875.0;875.0;0.0;0;17;638;monthly;1;0
2281;2022-01-04;1405663296;BM1000000002281;1;6732.96;6732.96;0.0;0;17;1152;schedule;91;0
2279;2022-01-04;1405670161;BM1000000002279;1;2241.0;2241.0;0.0;0;17;968;schedule;91;0
2277;2022-01-04;SE20111195MA02;BM1000000002277;1;1951.0;1951.0;0.0;0;64;924;schedule;1;0
2276;2022-01-04;SE18110606MA4;BM1000000002276;1;4495.0;4495.0;0.0;0;64;380;schedule;1;0
2273;2022-01-04;SE18110594 MA04;BM1000000002273;1;4265.0;4265.0;0.0;0;64;365;schedule;1;0
2272;2022-01-04;03508CACM1478;BM1000000002272;1;11520.0;11520.0;0.0;0;64;554;schedule;41;0
2270;2022-01-03;1408CAAG2848;BM1000000002270;1;5060.0;5060.0;0.0;0;64;231;schedule;82;0
2268;2022-01-02;SE16040139 MA04;BM1000000002268;1;4027.1;4027.1;0.0;0;60;241;schedule;1;0
2259;2021-12-31;2021005724;BM1000000002259;1;1200.0;1200.0;0.0;0;71;496;monthly;91;0
2267;2021-12-29;4508217233 poste 90;BM1000000002267;1;6938.15;30000.0;-23061.85;0;17;656;monthly;1;0
2266;2021-12-29;706234;BM1000000002266;1;1312.5;1312.5;0.0;0;17;923;monthly;61;0
2265;2021-12-28;4508530170 ERI;BM1000000002265;1;97238.5;97460.0;-221.5;0;17;751;monthly;2;0
2509;2021-12-27;1405676195;BM1000000002509;1;3204.63;3204.63;0.0;1;64;1008;schedule;91;0
2294;2021-12-27;SE20071031 MA02;BM1000000002294;1;1100.0;1100.0;0.0;0;52;723;schedule;1;0
2263;2021-12-23;1405661943;BM1000000002263;1;14890.2;14890.2;0.0;0;249;1122;schedule;91;0
2262;2021-12-23;1405592433;BM1000000002262;1;9711.0;9711.0;0.0;0;249;1122;schedule;91;0
2260;2021-12-23;RPC03227;BM1000000002260;1;14575.0;14575.0;0.0;0;255;863;schedule;1;0
2258;2021-12-23;SE19120858 MA03;BM1000000002258;1;2640.0;2640.0;0.0;1;255;581;schedule;1;0
2256;2021-12-22;B012021CF07892;BM1000000002256;1;2627.92;2627.92;0.0;0;12;1194;schedule;4;0
2255;2021-12-22;B012021CF07892;BM1000000002255;1;39990.0;39990.0;0.0;1;12;1193;schedule;4;0
2278;2021-12-21;P094C00192060;BM1000000002278;1;47450.0;45000.0;2450.0;0;17;1202;monthly;2;0
2264;2021-12-21;11799;BM1000000002264;1;950.0;950.0;0.0;0;12;1197;schedule;1;0
2254;2021-12-21;11799;BM1000000002254;1;3150.0;3150.0;0.0;0;12;1192;schedule;1;0
2253;2021-12-21;ESD022;BM1000000002253;1;1232.0;1232.0;0.0;0;60;236;schedule;1;0
2252;2021-12-21;ESD022;BM1000000002252;1;6198.43;6198.43;0.0;0;60;236;schedule;1;0
2304;2021-12-20;OPERIS N° 2100335;BM1000000002304;1;519.2;519.2;0.0;0;64;602;schedule;52;0
2250;2021-12-20;SE21121618-001;BM1000000002250;1;1700.0;1700.0;0.0;0;71;1188;schedule;1;0
2249;2021-12-20;1405645788;BM1000000002249;1;16664.08;16664.08;0.0;0;17;1187;schedule;91;0
2248;2021-12-20;1405645786;BM1000000002248;1;11070.54;11070.54;0.0;0;17;1186;schedule;91;0
2247;2021-12-19;1405614208;BM1000000002247;1;25005.83;25005.83;0.0;0;17;1184;schedule;91;0
2246;2021-12-19;1405637499;BM1000000002246;1;16664.08;16664.08;0.0;0;17;1183;schedule;91;0
2244;2021-12-19;Convention DC-0146717-1;BM1000000002244;1;2000.0;2000.0;0.0;1;52;1170;schedule;1;0
2243;2021-12-19;1405633710;BM1000000002243;1;11070.54;11070.54;0.0;0;17;1081;schedule;91;0
2280;2021-12-17;SE21121617;BM1000000002280;1;800.0;800.0;0.0;0;17;1189;schedule;1;0
2269;2021-12-17;0000172446 0 Y;BM1000000002269;1;31606.0;31606.0;0.0;0;17;879;schedule;2;0
2261;2021-12-15;I4-1253825;BM1000000002261;1;31964.0;31964.0;0.0;0;60;704;schedule;41;0
2242;2021-12-15;P101C00188205;BM1000000002242;1;9500.0;9500.0;0.0;0;48;860;schedule;2;0
2241;2021-12-15;SE21121614;BM1000000002241;1;1680.0;1680.0;0.0;0;17;1181;schedule;61;0
2240;2021-12-15;Contrat signé le 15-12-2021;BM1000000002240;1;80000.0;160000.0;-80000.0;1;17;1180;schedule;61;0
2239;2021-12-14;4501630310;BM1000000002239;1;1553.76;1553.76;0.0;0;17;952;schedule;91;0
2238;2021-12-14;C202116672;BM1000000002238;1;20910.0;20910.0;0.0;0;12;804;schedule;91;0
2237;2021-12-14;C202116649;BM1000000002237;1;13900.92;13900.91;0.0100000000002182;0;12;205;schedule;1;0
2297;2021-12-13;B012021CF08754;BM1000000002297;1;6800.0;6800.0;0.0;0;12;993;monthly;4;0
2245;2021-12-13;8000011262 jm;BM1000000002245;1;39894.83;39894.93;-0.0999999999985448;0;17;684;monthly;2;0
2236;2021-12-13;2022000693;BM1000000002236;1;23241.18;22800.0;441.1800000000003;0;17;875;schedule;1;0
2234;2021-12-13;119959-ACH;BM1000000002234;1;990.0;990.0;0.0;0;17;1177;schedule;2;0
2233;2021-12-13;111959-ACH;BM1000000002233;1;3600.0;3600.0;0.0;1;17;1176;schedule;2;0
2232;2021-12-13;20/ 20000011;BM1000000002232;1;1291.22;1291.22;0.0;0;60;145;schedule;1;0
2231;2021-12-13;Convention de formation SE21101537;BM1000000002231;1;1000.0;1000.0;0.0;1;60;1140;schedule;91;0
2230;2021-12-13;1405489867;BM1000000002230;1;8217.0;8217.0;0.0;0;17;1103;schedule;91;0
2251;2021-12-10;CLAB-2021-12-0290-01;BM1000000002251;1;22575.0;22575.0;0.0;1;17;1190;schedule;52;0
2228;2021-12-10;2022-00000708;BM1000000002228;1;1600.0;1600.0;0.0;0;12;333;schedule;1;0
2316;2021-12-09;C122220;BM1000000002316;1;23330.0;23330.0;0.0;0;71;355;schedule;1;0
2271;2021-12-09;INF211202;BM1000000002271;1;3491.5;3491.5;0.0;0;64;389;schedule;4;0
2282;2021-12-08;1405654903;BM1000000002282;1;23132.1;23132.0;0.0999999999985448;0;52;1115;schedule;91;0
2227;2021-12-08;Cde du 02/12/2021;BM1000000002227;1;800.0;800.0;0.0;1;17;1173;schedule;1;0
2226;2021-12-08;Contrat de prestations de services 2021-2022;BM1000000002226;1;4160.0;4160.0;0.0;0;17;1172;schedule;0;0
2525;2021-12-06;1405651022;BM1000000002525;1;29133.0;29133.0;0.0;0;71;1174;schedule;91;0
2523;2021-12-06;1405650851;BM1000000002523;1;38844.0;38844.0;0.0;0;71;1174;schedule;91;0
2225;2021-12-03;21-2021-11-22;BM1000000002225;1;875.0;875.0;0.0;0;52;638;monthly;1;0
2224;2021-12-03;156854;BM1000000002224;1;9000.0;9000.0;0.0;0;17;590;monthly;61;0
2223;2021-12-03;SE21091511;BM1000000002223;1;13875.0;14283.0;-408.0;0;255;1128;monthly;41;0
2222;2021-12-03;PU21017916;BM1000000002222;1;5900.0;5900.0;0.0;0;12;1039;schedule;61;0
2221;2021-12-03;SE21091506 LI;BM1000000002221;1;35234.0;35234.0;0.0;0;71;1160;schedule;1;0
2136;2021-12-03;330617446;BM1000000002136;1;6850.0;6850.0;0.0;0;78;1114;schedule;2;0
2220;2021-12-02;CMD_2572;BM1000000002220;1;48620.0;48620.0;0.0;0;17;1155;monthly;1;0
2219;2021-12-02;E2021003925;BM1000000002219;1;9013.8;9013.8;0.0;0;17;1018;schedule;91;0
2218;2021-12-02;SE21111564;BM1000000002218;1;11862.5;28650.0;-16787.5;0;17;1167;monthly;1;0
